FrameworkVersion,"1.0.145.373","joproctor (CMS/Main/framework)"
10000,9998,9992,9983,9969,9937,9898,9811,9692,9494,9156,8732,8129,7272,6223,4884,3756,2686,1864,1224,783,538,350,220,124,78,52,24,16,13,12,7,3,4,3,3,7,6,5,4,7,11,12,10,12,6,7,6,7,5
10000,9991,9967,9949,9910,9831,9742,9570,9302,8908,8290,7544,6589,5483,4263,3007,2107,1438,961,630,404,253,166,109,69,42,28,23,12,10,10,12,7,4,4,2,1,3,5,5,6,6,8,4,4,5,6,8,5,7
10000,9998,9993,9987,9970,9949,9905,9859,9756,9605,9350,8979,8442,7684,6752,5590,4320,3186,2230,1501,945,621,405,249,156,107,69,43,27,18,11,9,10,10,7,4,4,3,2,3,4,3,3,1,3,5,4,5,4,5
10000,9997,9987,9980,9959,9917,9868,9776,9647,9442,9109,8651,8017,7158,6132,4878,3733,2750,1905,1285,825,533,342,225,132,89,58,34,26,19,14,12,13,12,11,8,10,7,5,5,5,7,4,3,4,5,7,6,6,7
10000,9992,9980,9962,9924,9865,9789,9684,9501,9271,8837,8223,7428,6441,5379,4070,2972,2068,1413,917,576,378,249,152,105,67,36,22,19,16,9,6,5,9,4,3,4,4,4,6,7,5,2,5,2,3,2,4,5,6
10000,9999,9986,9973,9938,9876,9807,9694,9511,9263,8782,8165,7306,6258,5096,3810,2773,1939,1278,833,510,336,226,150,93,59,39,26,16,14,12,11,7,6,8,5,5,4,6,6,5,3,3,4,5,4,5,7,9,8
10000,9995,9990,9982,9964,9922,9880,9813,9686,9530,9178,8765,8205,7431,6429,5117,3898,2814,1966,1277,779,505,325,223,143,85,54,37,25,20,17,13,11,12,12,9,13,11,9,6,5,5,6,5,9,9,11,12,14,16
10000,9996,9990,9976,9956,9905,9848,9759,9620,9372,8993,8452,7712,6767,5651,4310,3179,2200,1520,972,584,365,232,152,98,66,46,27,18,16,13,13,10,12,9,7,7,7,7,7,7,8,9,6,4,7,9,8,7,10
10000,9994,9986,9967,9932,9885,9813,9661,9450,9141,8667,8058,7227,6095,4881,3559,2517,1701,1116,723,445,311,203,122,72,38,30,27,20,14,10,9,4,4,7,6,8,9,9,9,9,7,8,8,8,5,2,3,4,5
10000,9993,9984,9973,9950,9917,9861,9772,9621,9428,9056,8556,7895,6962,5878,4566,3422,2412,1612,1069,660,426,279,182,115,67,45,27,15,10,6,6,5,7,6,5,5,7,7,10,7,8,6,10,15,16,14,14,10,9
10000,9991,9981,9962,9936,9873,9795,9684,9520,9281,8881,8319,7541,6599,5464,4199,3086,2152,1486,1010,594,381,229,148,104,73,48,32,23,14,12,9,10,11,13,12,10,7,6,5,4,6,6,8,8,9,9,11,9,8
10000,9996,9993,9985,9972,9948,9911,9853,9768,9625,9378,9045,8608,7920,6998,5756,4549,3418,2443,1640,1039,666,440,287,182,125,85,53,29,20,15,13,12,7,4,3,1,2,3,5,1,4,4,3,2,3,3,8,8,9
10000,9993,9984,9973,9940,9892,9830,9724,9565,9345,8967,8451,7686,6752,5621,4304,3176,2259,1564,1056,661,453,288,202,138,78,50,23,19,12,7,4,7,5,3,3,5,5,7,7,8,11,11,12,11,7,9,10,10,12
10000,9996,9993,9982,9963,9923,9868,9766,9624,9426,9045,8553,7819,6915,5784,4456,3401,2410,1621,1066,671,445,299,189,125,73,48,35,23,16,6,6,3,4,3,6,7,8,9,10,6,10,10,6,6,5,4,7,7,9
10000,9996,9990,9980,9963,9939,9901,9836,9709,9537,9244,8794,8213,7423,6403,5156,3939,2916,2052,1415,875,580,364,244,169,109,72,52,29,21,15,9,6,6,7,7,6,7,4,4,5,6,7,7,6,8,9,10,9,9
10000,9997,9983,9978,9957,9916,9858,9780,9642,9441,9070,8609,8014,7148,6102,4784,3641,2612,1821,1222,747,468,314,196,121,85,52,33,23,15,8,6,4,4,6,5,3,4,4,4,6,6,6,10,8,14,12,7,5,7
10000,9994,9987,9972,9955,9904,9842,9751,9599,9387,9003,8493,7765,6801,5702,4438,3328,2299,1580,1061,675,425,277,191,123,78,45,26,21,16,12,7,5,8,6,3,3,3,6,9,5,4,3,7,9,11,8,10,7,9
10000,9986,9969,9939,9902,9814,9707,9558,9324,8914,8283,7547,6568,5406,4238,3001,2106,1420,944,613,357,229,141,87,56,29,23,18,12,7,8,7,5,5,8,10,7,4,4,3,5,6,6,4,4,3,5,10,10,9
10000,9997,9989,9979,9971,9937,9893,9803,9685,9501,9177,8742,8123,7272,6251,4896,3725,2712,1884,1249,770,509,335,200,139,84,60,40,28,19,10,5,3,4,4,4,7,8,5,8,9,8,10,7,10,9,10,8,10,11
10000,9988,9974,9947,9908,9850,9774,9637,9424,9091,8558,7862,6924,5844,4601,3390,2427,1686,1142,739,473,314,215,134,100,69,41,25,18,15,14,10,6,7,5,7,6,4,6,8,9,8,10,8,7,5,5,8,10,13
