  6.6427671e+000  5.9141555e-001
  6.6536294e+000  4.4740555e+000
  4.3786738e+000  8.6185280e+000
  7.2981529e+000  2.4299815e+000
  6.9954643e+000  7.7108588e+000
  8.2670830e+000  7.1016494e+000
  7.2571513e+000  2.8516694e+000
  3.8179369e+000  3.4839688e+000
  2.2302466e+000  4.7028810e+000
  3.3502250e+000  8.8095528e+000
  7.4439962e+000  5.9017963e+000
  5.0297675e-001  4.4385276e+000
  6.7587200e+000  7.8356042e+000
  3.3712996e+000  1.0644175e+000
  6.1328498e+000  6.2575132e+000
  7.0057490e+000  7.6067437e+000
  1.8161558e+000  7.2473608e+000
  5.2205448e+000  5.6436997e+000
  5.9868539e+000  2.1258305e+000
  8.2644777e+000  4.0825131e+000
  8.8489668e+000  6.3095661e+000
  4.3335617e+000  8.2491893e+000
  3.9244564e+000  5.1905772e+000
  5.4784189e+000  3.8474002e+000
  7.8340078e+000  6.0291247e+000
  6.0691312e+000  6.6212839e+000
  3.0446153e+000  7.8838645e+000
  6.6608754e+000  3.3689434e+000
  4.8075843e+000  6.3466977e+000
  5.2341454e+000  9.0119505e-001
  7.4146508e+000  7.2793768e+000
  8.5499181e+000  2.5754947e+000
  2.8694212e+000  2.6585128e+000
  9.6783107e-002  4.7140145e+000
  2.1746591e+000  3.5288712e+000
  7.0455292e+000  8.1839287e+000
  7.5355492e+000  4.8682921e+000
  3.2790880e+000  4.2752166e+000
  3.7388414e+000  6.5300139e+000
  6.5185777e+000  5.3631905e+000
  4.0722787e+000  2.3053568e+000
  9.7082486e+000  3.7436028e+000
  2.7634292e+000  2.8599410e+000
  7.1579465e+000  2.2611867e+000
  2.9063062e+000  6.1834158e+000
  4.6292089e+000  6.6900818e+000
  3.6262931e+000  6.6821585e+000
  8.1532496e+000  3.8244428e+000
  5.4952004e+000  3.5762543e+000
  2.7785002e+000  7.9702026e+000
  7.4351661e+000  4.2173857e+000
  3.8358171e+000  6.8107902e+000
  4.6158036e+000  7.3096966e+000
  6.9513181e+000  4.7618876e+000
  6.0828995e+000  7.5447950e+000
  7.8129200e+000  8.8754524e+000
  3.3814821e+000  4.9469337e+000
  9.2185515e+000  4.9623077e+000
  2.6892559e+000  5.0550771e+000
  6.9795876e+000  8.1294391e+000
  3.6174495e+000  4.9260781e+000
  2.4009309e+000  7.7901035e+000
  5.7986482e+000  3.7357844e+000
  6.5197025e+000 -8.4207754e-002
  6.1325465e+000  3.6930369e+000
  5.0009759e+000  3.3920189e+000
  8.0350593e+000  6.4132720e+000
  5.8920131e+000  3.8880986e+000
  3.3554516e+000  7.5659453e+000
  8.4577864e+000  7.4536751e+000
  5.3804110e+000  3.3308579e+000
  3.4753212e+000  2.2084533e+000
  1.9516424e+000  8.1593615e+000
  3.3759472e+000  1.9174344e+000
  7.1077720e+000  7.2372758e+000
  6.3618552e+000  3.6378683e+000
  8.0815515e+000  2.3958417e+000
  2.5228547e+000  7.0195918e+000
  6.7702256e+000  4.8765987e+000
  1.8878798e+000  3.0495169e+000
  8.5158644e+000  5.7480835e+000
  8.1974837e+000  4.8408730e+000
  2.3253638e+000  7.1322317e+000
  6.7873492e+000  2.4670949e+000
  7.0735899e+000  5.9572381e+000
  4.9698881e+000  3.4899511e+000
  3.5588349e+000  2.3671061e+000
  2.5316867e+000  4.1447474e+000
  6.0862073e+000  6.1087184e+000
  8.4825089e+000  2.2355910e+000
  4.1841101e+000  7.4612509e+000
  3.0255796e+000  4.3201895e-001
  2.7398494e+000  2.8191645e+000
  6.8847089e+000  2.1047858e+000
  1.2363249e+000  2.4369694e+000
  9.7830317e+000  3.4107695e+000
  2.2853736e+000  4.7492970e+000
  2.7616377e+000  7.8570462e+000
  2.9546772e+000  3.5252066e+000
  2.0552936e+000  3.7294488e+000
  7.2298854e+000  7.0641595e+000
  4.7184091e+000  3.8097773e+000
  5.1432505e+000  4.9022239e-001
  7.5137373e+000  6.4621390e+000
  5.7732577e+000  2.7687610e+000
  3.5385956e+000  4.6046201e+000
  4.4833958e+000  3.7553227e+000
  4.0231297e+000  1.6822333e+000
  6.2773935e+000  2.9873033e+000
  2.7737272e+000  7.8107369e+000
  5.8778328e+000  3.0491330e+000
  6.7857818e+000  2.2422028e+000
  6.0147595e+000  1.8896097e+000
  1.5109539e+000  7.7428495e+000
  4.5697735e-001  2.8637480e+000
  4.7255402e+000  6.1891542e+000
  4.5196605e+000  5.2849379e+000
  6.0411628e+000  2.7783043e+000
  5.8042764e+000  5.4674101e+000
  4.1436044e+000  7.9402715e+000
  7.8723097e+000  5.1539027e+000
  3.2241578e+000  4.9017937e+000
  6.9060484e+000  3.8601420e+000
  5.0258623e+000  7.2871936e+000
  2.9158673e+000  3.9517842e+000
  1.2844189e+000  4.7103593e+000
  3.3737990e+000  6.3638130e+000
  2.9896954e+000  8.4511472e+000
  2.7467753e+000  2.9108662e+000
  8.7434010e+000  7.6850017e+000
  3.0834070e+000  2.5947093e+000
  4.7923480e+000  3.6941166e+000
  6.6605862e+000  3.3410376e+000
  2.2245677e+000  7.7021238e+000
  2.2035226e+000  3.5890653e+000
  3.4831677e+000  2.6272644e+000
  2.8687532e+000  3.0431698e+000
  4.7657655e+000  2.6022821e+000
  3.6163446e+000  1.7475322e+000
  6.6760776e+000  3.3558960e+000
  3.0763419e+000  5.2923391e+000
  2.9632852e+000  9.9573510e-001
  7.1351079e+000  6.9239171e+000
  6.3260156e+000  1.7439048e+000
  3.3157537e+000  3.9042990e+000
  6.3873571e+000  3.4263503e+000
  6.8315875e+000  8.5671681e+000
  3.5116768e+000  7.1773967e+000
  8.3732976e+000  7.7998596e+000
  6.3654330e+000  3.9888292e+000
  5.6840483e+000  4.4755439e+000
  4.4685074e+000  6.5583943e+000
  3.4241129e+000  1.6909485e+000
  6.4636635e+000  1.1336574e+000
  2.9476219e+000  3.6428186e+000
  5.7970436e+000  5.6545976e+000
  7.9381317e+000  7.8045671e+000
  5.1364040e+000  3.2252213e+000
  2.0624976e+000  3.4882900e+000
  7.1323673e+000  6.5340401e+000
  3.3139962e+000  7.0023149e+000
  2.8989054e+000  6.2401104e+000
  3.2328630e+000  3.1553264e+000
  6.7319069e+000  3.0639685e+000
  2.6958972e+000  4.1469736e+000
  4.0466494e+000  8.3575317e+000
  5.6019999e+000  3.6103623e+000
  7.0353101e+000  1.9625704e+000
  2.7366555e+000  2.5481240e+000
  8.3959223e+000  1.3896899e+000
  6.8312727e+000  5.6627148e+000
  1.3650090e+000  6.8818054e+000
  2.0231665e+000  3.1592609e+000
  3.9150866e+000  5.3121823e+000
  2.9812975e+000  8.1920577e+000
  2.6334568e+000  8.5277635e+000
  6.6069377e+000  7.1830703e+000
  3.1100315e+000  8.8122894e+000
  4.9367907e+000  2.8063035e+000
  2.1390963e+000  8.7042954e+000
  2.1563697e+000  2.5791429e+000
  5.0070383e+000  3.1325359e+000
  5.4496805e+000  4.4954950e+000
  7.3017459e+000  3.0484335e+000
  6.0860994e+000  5.7241602e+000
  3.0448297e+000  2.7314093e+000
  6.1087183e+000  3.1390518e+000
  6.9385315e+000  4.6278178e+000
  4.4563736e+000  7.0295020e+000
  8.6655679e+000  6.2522295e+000
  6.4848819e+000  7.8228421e+000
  1.9879851e+000  3.7439321e+000
  8.0851777e+000  4.3708519e+000
  6.2976580e+000  4.2679608e+000
  3.7752893e+000  7.1930825e+000
  5.7874701e+000  3.6713058e+000
  7.3140289e+000  2.1746936e+000
  6.7757335e+000  8.8527265e+000
  5.4630110e+000  7.9089484e+000
  8.3124935e+000  4.4135043e+000
  1.8242925e+000  6.7365868e+000
  5.4114091e+000  4.2469131e+000
  7.9263495e+000  5.0601986e+000
  2.3423689e+000  3.9407947e+000
  6.5281010e+000  1.4593216e+000
  7.9507768e+000  2.8962873e+000
  6.8826004e+000  1.7404187e+000
  6.6416098e+000  6.7283356e+000
  6.4619202e+000  6.1978317e+000
  7.4529940e+000  5.6100655e+000
  6.1623280e+000  2.7471822e+000
  2.8188915e+000  3.6335153e+000
  5.0535105e+000  3.0313236e+000
  4.9887323e+000  6.1473073e+000
  4.5264980e+000  7.9558528e+000
  4.7340336e+000  3.2678888e+000
  7.9089624e+000  6.9773580e+000
  4.8835816e+000  6.3559341e+000
  5.3912495e+000  3.6608268e+000
  6.3622988e+000  2.8544356e+000
  7.2404519e+000  2.8533151e+000
  2.7996276e+000  8.2050540e+000
  2.8034532e+000  1.6851758e+000
  8.0773703e+000  6.1832200e+000
  5.0632737e+000  5.8216827e+000
  2.8520431e+000  3.0891865e+000
  2.2571031e+000  3.6212377e+000
  7.1676749e+000  2.0772565e+000
  2.7379626e+000  4.7094327e+000
  3.1805038e+000  2.7167125e+000
  6.8582598e+000  3.3985835e-001
  7.2659834e+000  7.3833439e+000
  1.5989606e+000  7.0998687e+000
  5.2020005e+000  9.6260333e-001
  6.9560981e+000  6.2486220e+000
  5.7817028e+000  3.6355296e+000
  4.3969138e+000  2.4786143e+000
  1.2496848e+000  3.8451142e+000
  3.8066340e+000  3.6670478e+000
  6.3007780e+000  4.1854902e+000
  5.2439909e+000  4.5835967e+000
  9.1965116e-001  2.8508896e+000
  7.1256625e+000  8.8235333e+000
  3.6155345e+000  6.7146962e+000
  6.0964317e+000  4.5534123e+000
  7.5753541e+000  6.1237983e+000
  7.0102445e+000  2.6702894e+000
  6.9357217e+000  6.9630293e+000
  1.7456189e+000  6.8113624e+000
  3.6399634e+000  8.6037693e+000
  5.5790958e+000  3.7440749e+000
  6.2026458e+000  6.4666793e+000
  6.2748437e+000  3.7305433e+000
  7.7712628e+000  7.3040163e+000
  2.2634443e+000  1.7946231e+000
  8.5540175e+000  7.8273821e+000
  3.4445229e+000  3.3398453e+000
  5.4230334e+000  7.9564789e+000
  6.0182069e+000  7.4277853e+000
  3.5750120e+000  8.1117890e+000
  3.2271913e+000  8.2187993e+000
  3.9820115e+000  7.5899716e+000
  1.4443797e+000  6.0955629e+000
  1.3084820e+000  6.9078117e+000
  8.0439649e+000  4.8390864e+000
  6.4751037e+000  7.2756088e+000
  6.5771953e+000  5.8994086e+000
  7.2420931e+000  5.1182640e+000
  6.7752929e+000  3.7920604e+000
  6.7076665e+000  2.9065283e+000
  8.0913735e+000  5.4606699e+000
  3.1910711e+000  3.4740419e+000
  6.7068294e+000  1.0146124e+000
  6.3235350e+000  7.6069126e+000
  6.6894479e+000  3.8421508e+000
  5.8875378e+000  3.6615300e+000
  2.8971618e+000  6.9379696e+000
  2.9062356e+000  1.8778469e+000
  1.0290104e+000  6.5442049e+000
  2.3516219e+000  7.4192101e+000
  5.6216655e-001  2.9339837e+000
  5.3339995e+000  7.7907908e+000
  3.9113513e+000  4.2911825e+000
  5.2011300e+000  3.8248220e+000
  2.8256390e+000  4.2734231e+000
  6.8294823e+000  5.5832607e+000
  9.5647313e+000  3.9253484e+000
  5.3659014e+000  1.5094184e+000
  8.1596651e+000  2.7698047e+000
  5.8532791e+000  3.7833767e+000
  1.1197700e+000  7.1355802e+000
  2.1113546e-001  4.7094077e+000
  7.0700302e+000  6.7471340e+000
  6.2364354e+000  7.2010441e+000
  8.8649032e+000  4.5104310e+000
  6.2788644e+000  6.0468208e+000
  6.7595985e-001  4.9739343e+000
  7.2605557e+000  1.9879881e+000
  6.2648301e+000  3.1025790e+000
  4.9740583e+000  2.9209652e+000
  6.9265388e+000  4.8084731e+000
  5.6902255e+000  4.5760449e+000
  6.4687034e+000  3.9668008e+000
  8.1928881e+000  6.7352085e+000
  6.7659109e+000  5.5572716e+000
  4.4948280e+000  2.8504977e+000
  6.3047161e+000  2.3920179e+000
  3.8538341e+000  3.4050079e+000
