  7.4075396e+000 -3.3108019e-001
  5.2521686e+000  2.4379971e+000
  5.1104579e+000  9.3212284e+000
  6.4015710e+000  2.8789680e+000
  6.4777511e+000  7.4186687e+000
  7.1087259e+000  7.3197353e+000
  5.9740601e+000  2.4205921e+000
  3.3708957e+000  4.6559744e+000
  2.6086177e+000  4.6907415e+000
  3.4162571e+000  8.8824135e+000
  7.4758445e+000  6.7337654e+000
 -2.6201646e-001  4.4043087e+000
  7.1790699e+000  7.5205209e+000
  3.7477387e+000  1.6964666e+000
  7.2888070e+000  7.4473940e+000
  8.0575017e+000  7.5374717e+000
  1.3441942e+000  7.2942710e+000
  3.1429612e+000  4.4463370e+000
  5.6324816e+000  3.5201175e+000
  7.8351573e+000  1.4249906e+000
  9.4174246e+000  6.8334145e+000
  3.4026672e+000  8.1244875e+000
  2.5352225e+000  5.7245255e+000
  5.6507804e+000  3.3181264e+000
  8.8451694e+000  7.3669540e+000
  5.6857219e+000  5.7215983e+000
  3.7255442e+000  7.5254708e+000
  5.2852198e+000  3.0343345e+000
  3.9474370e+000  5.6455947e+000
  4.8558054e+000 -8.3293940e-002
  7.8696481e+000  7.1000204e+000
  8.3809424e+000  2.6356044e+000
  3.6376498e+000  3.9958625e+000
 -1.7441606e-001  4.6798057e+000
  1.5164413e+000  4.4316805e+000
  7.5736963e+000  8.1298575e+000
  7.6785673e+000  4.3397014e+000
  3.7756234e+000  2.7875848e+000
  3.0219222e+000  6.0783394e+000
  5.9948506e+000  6.7480017e+000
  5.0314493e+000  2.0105795e+000
  1.0619142e+001  4.4070996e+000
  2.5591567e+000  3.0706671e+000
  5.8591624e+000  3.6435511e+000
  3.8445226e+000  6.6606702e+000
  5.1781684e+000  5.2768828e+000
  4.0197691e+000  8.1490806e+000
  7.8686902e+000  1.3967864e+000
  3.9237607e+000  3.9462651e+000
  3.2244877e+000  7.8387176e+000
  6.0238455e+000  4.9991902e+000
  2.9836467e+000  6.6219170e+000
  3.1583521e+000  7.7449881e+000
  5.9356047e+000  3.0863314e+000
  5.6694664e+000  8.2197219e+000
  7.8803324e+000  9.4253416e+000
  3.1828814e+000  4.8529071e+000
  1.1131476e+001  4.1335723e+000
  2.7887196e+000  5.1883838e+000
  7.8744898e+000  8.1570652e+000
  3.8135839e+000  4.9488116e+000
  4.2105975e+000  7.5643269e+000
  5.8610254e+000  3.2649217e+000
  5.2346005e+000 -3.6461525e-001
  4.4297103e+000  2.8792236e+000
  6.7803346e+000  3.8767534e+000
  6.4822086e+000  6.1657207e+000
  6.2851546e+000  3.4027732e+000
  2.9457391e+000  7.9777902e+000
  8.0610717e+000  7.9221376e+000
  5.2499515e+000  3.5270839e+000
  3.9546885e+000  1.2863235e+000
  2.8223931e+000  6.9749617e+000
  4.4338882e+000  1.5155645e+000
  7.7023351e+000  6.8605500e+000
  5.7733209e+000  3.2758565e+000
  7.2702563e+000  2.5671441e+000
  1.8990883e+000  7.1420725e+000
  6.5699317e+000  6.1439085e+000
  2.2920173e+000  4.0312193e+000
  8.5655934e+000  4.9588820e+000
  9.3104474e+000  4.4134511e+000
  1.8689212e+000  6.4109092e+000
  6.2733427e+000  2.8534954e+000
  8.7691686e+000  7.5356855e+000
  6.2071000e+000  2.9111254e+000
  4.2316130e+000  1.8895812e+000
  3.1561385e+000  5.3449492e+000
  6.6111778e+000  7.9982103e+000
  7.1808760e+000  2.4391579e+000
  3.3581449e+000  8.0393587e+000
  3.3781715e+000  3.8947298e-001
  3.2191989e+000  3.8677546e+000
  6.1885103e+000  2.7578743e+000
  1.6830021e+000  2.7836335e+000
  1.0472399e+001  3.8680164e+000
  3.3859569e+000  4.7430902e+000
  3.5194556e+000  8.3136435e+000
  3.9169715e+000  3.6889536e+000
  2.6426343e+000  4.4597004e+000
  6.0779767e+000  6.7325136e+000
  6.1005274e+000  4.7692722e+000
  3.2099793e+000  4.3950260e-001
  6.5294345e+000  7.8346617e+000
  5.0142993e+000  3.4881077e+000
  3.9018093e+000  2.8182575e+000
  5.4410878e+000  4.4273089e+000
  4.8689585e+000  1.0257245e+000
  6.1463011e+000  2.9389832e+000
  4.1396550e+000  8.2917809e+000
  5.7406005e+000  3.1257209e+000
  5.7943831e+000  2.4920306e+000
  5.6297825e+000  2.3292866e+000
  2.5551461e+000  8.5025824e+000
  4.4406291e-001  2.2422820e+000
  3.0951351e+000  7.0205653e+000
  2.9060554e+000  5.5405167e+000
  6.4307885e+000  2.6909629e+000
  6.0803078e+000  5.9753265e+000
  3.9621841e+000  7.9548674e+000
  7.6925530e+000  4.1455700e+000
  2.1964278e+000  3.9797246e+000
  7.2564086e+000  4.4580871e+000
  4.5256736e+000  7.3957045e+000
  3.6221858e+000  4.8003689e+000
  1.7819883e+000  3.6139988e+000
  2.9163903e+000  6.9766965e+000
  4.1167871e+000  7.6978210e+000
  3.2720571e+000  3.8448904e+000
  9.1524589e+000  8.5867511e+000
  3.6776493e+000  3.1240352e+000
  5.8147239e+000  3.4546715e+000
  5.1514055e+000  2.4582585e+000
  1.6667783e+000  6.9923902e+000
  2.1074163e+000  4.2401049e+000
  2.7201523e+000  3.3605473e+000
  3.2621998e+000  3.8841717e+000
  6.2913353e+000  3.1229171e+000
  4.9795896e+000  1.4321687e+000
  6.5058211e+000  2.7204247e+000
  3.2022505e+000  3.7166674e+000
  3.1658619e+000  1.6971759e+000
  7.0625367e+000  6.2371367e+000
  5.9419175e+000  3.4037819e+000
  4.1853783e+000  2.4524449e+000
  5.9875275e+000  3.0779664e+000
  7.6509786e+000  9.0032821e+000
  4.4811587e+000  7.5574181e+000
  8.8655748e+000  9.3245658e+000
  5.9074327e+000  1.4966357e+000
  5.2254510e+000  2.0498570e+000
  3.2113294e+000  6.1005485e+000
  4.3936645e+000  4.8024019e-001
  7.6310274e+000  4.1793634e-001
  2.3881974e+000  5.5710349e+000
  6.7811495e+000  5.2996454e+000
  6.4683408e+000  6.8058591e+000
  6.5490751e+000  3.6656936e+000
  2.2883170e+000  3.8310976e+000
  6.5227934e+000  6.2122610e+000
  3.5649455e+000  7.4416009e+000
  1.8066051e+000  5.5574906e+000
  2.8237953e+000  5.3082661e+000
  5.6237923e+000  3.6713912e+000
  3.6324951e+000  5.3378798e+000
  4.0389487e+000  8.0504510e+000
  6.2431458e+000  4.3153624e+000
  5.8715168e+000  3.4928518e+000
  1.2391831e+000  1.6451456e+000
  9.3742227e+000  7.3910220e-001
  5.6466234e+000  5.3725369e+000
  2.2045194e+000  8.2198935e+000
  1.5340150e+000  3.4267525e+000
  5.2261774e+000  3.9312291e+000
  1.8888794e+000  7.3380531e+000
  3.8606605e+000  8.8678107e+000
  5.0434509e+000  6.7133332e+000
  3.3210372e+000  9.0799341e+000
  3.7893538e+000  3.7392705e+000
  1.7073286e+000  8.0063439e+000
  1.9912192e+000  1.7607631e+000
  6.8101966e+000  3.5828357e+000
  5.8358380e+000  4.4557555e+000
  6.1578001e+000  3.7651328e+000
  4.0713198e+000  3.8830461e+000
  3.7599458e+000  3.1312448e+000
  6.8703475e+000  3.2111720e+000
  5.4793106e+000  2.7823110e+000
  2.1546050e+000  7.1280064e+000
  9.8903756e+000  7.0861516e+000
  7.5460253e+000  7.4635574e+000
  2.3406118e+000  4.2288570e+000
  8.9303887e+000  3.1993282e+000
  5.7464672e+000  2.3648561e+000
  3.7758454e+000  7.2143728e+000
  6.0986998e+000  3.3154507e+000
  6.5730891e+000  1.9590483e+000
  7.4770873e+000  9.8374955e+000
  4.5604209e+000  9.8955685e+000
  7.8200088e+000  4.8753680e+000
  2.4718100e+000  6.5083826e+000
  4.2586296e+000  1.4984995e+000
  7.9635452e+000  4.3201503e+000
  2.7596434e+000  5.7338716e+000
  7.6726997e+000  8.1116612e-001
  6.7568988e+000  2.3925125e+000
  5.9840836e+000  3.3898628e+000
  6.0825959e+000  6.9442158e+000
  7.2074778e+000  5.8664040e+000
  6.7409876e+000  5.1986659e+000
  5.6302643e+000  3.7158451e+000
  3.2885181e+000  2.2159616e+000
  5.5786749e+000  2.9373750e+000
  5.2454034e+000  7.3889091e+000
  5.5454759e+000  7.8843657e+000
  3.2652757e+000  4.0569591e+000
  7.7199035e+000  8.4065677e+000
  5.2758027e+000  7.2850927e+000
  5.5508403e+000  4.2651263e+000
  5.6029768e+000  3.7881601e+000
  5.8051614e+000  3.7365526e+000
  3.3699363e+000  7.4650282e+000
  4.5067869e+000  1.1706581e+000
  7.3075465e+000  5.9389689e+000
  5.9875581e+000  5.5514928e+000
  3.7882297e+000  3.0795484e+000
  3.6556869e+000  4.8044042e+000
  6.3157406e+000  2.3011865e+000
  4.2958474e+000  3.2105972e+000
  2.4595156e+000  4.8190166e+000
  7.2097315e+000 -7.7586373e-001
  5.9326769e+000  7.0388709e+000
  2.3038920e+000  6.2555116e+000
  3.5069698e+000  8.9735179e-001
  6.2423171e+000  7.2369106e+000
  6.5788758e+000  3.5267804e+000
  5.7393083e+000  2.7890142e+000
  1.0310854e+000  3.5434541e+000
  4.3739269e+000  5.3762870e+000
  5.7524150e+000  1.2116619e+000
  5.5637000e+000  4.5453078e+000
  1.4180857e+000  2.2664192e+000
  7.6530027e+000  1.0260445e+001
  3.4913310e+000  8.1587616e+000
  6.8443839e+000  5.2824957e+000
  6.4693188e+000  7.2013247e+000
  6.0260777e+000  3.4490690e+000
  7.4283538e+000  6.6716018e+000
  2.4108536e+000  7.0989640e+000
  4.0917352e+000  7.2920390e+000
  6.2637667e+000  3.0867605e+000
  6.8531982e+000  5.5679132e+000
  6.9630505e+000  3.8223167e+000
  6.8003516e+000  7.2408470e+000
