  5.4692517e+000  2.5330247e+000
  7.5870098e+000  7.4201027e+000
  2.2421193e+000  7.1521135e+000
  7.5414819e+000  2.4748436e+000
  7.2160813e+000  6.2836269e+000
  7.2176396e+000  6.5075966e+000
  8.1622778e+000  3.2515058e+000
  3.7137707e+000  1.6795877e+000
  2.9086540e+000  4.6895931e+000
  2.3800941e+000  7.0641675e+000
  7.0390400e+000  6.4743647e+000
  1.8580789e+000  4.5303284e+000
  7.1768920e+000  6.2880727e+000
  2.7696200e+000  9.2548577e-001
  5.3515943e+000  4.7345093e+000
  6.6944393e+000  6.4269835e+000
  3.4724810e+000  7.9582639e+000
  8.1767697e+000  7.1399345e+000
  6.9089259e+000  1.6705417e+000
  7.1518535e+000  7.8264981e+000
  6.6038754e+000  6.2703124e+000
  4.5130370e+000  7.7025541e+000
  5.8542876e+000  3.7295758e+000
  5.6226954e+000  3.6369297e+000
  6.1296739e+000  5.2203402e+000
  7.6104508e+000  6.9778996e+000
  1.9533839e+000  7.6017523e+000
  7.9854108e+000  3.2859105e+000
  7.4807641e+000  6.9652006e+000
  6.1034904e+000  2.8045314e+000
  6.8013799e+000  6.5481475e+000
  7.9326618e+000  2.9718834e+000
  2.1903436e+000  2.1411162e+000
  6.7025784e-001  4.6507177e+000
  3.7504614e+000  1.8454701e+000
  7.0059051e+000  6.1929911e+000
  7.0323612e+000  6.9074751e+000
  1.9092959e+000  5.8371984e+000
  4.2399602e+000  7.9432533e+000
  7.0134948e+000  3.9135608e+000
  2.4630499e+000  3.0403874e+000
  7.8011031e+000  2.8339789e+000
  3.0817947e+000  2.4937503e+000
  7.8406549e+000  1.5227297e+000
  1.7097641e+000  5.6103888e+000
  3.6659458e+000  8.6645327e+000
  2.3151050e+000  5.1723642e+000
  7.0429657e+000  7.6908351e+000
  7.6396589e+000  2.6171223e+000
  2.3457249e+000  7.4393553e+000
  8.7430915e+000  2.8417865e+000
  4.4229619e+000  7.9560076e+000
  7.4484106e+000  6.5987595e+000
  7.3621588e+000  7.2555336e+000
  7.6261476e+000  6.2256285e+000
  7.0646129e+000  6.3158443e+000
  2.2311302e+000  4.5246582e+000
  6.1402669e+000  6.9213425e+000
  2.6479486e+000  4.2554176e+000
  6.8481969e+000  6.2398154e+000
  1.9328443e+000  4.5152577e+000
  1.4575172e+000  7.5759378e+000
  5.4656986e+000  3.7076920e+000
  8.1699577e+000  5.5685070e-001
  8.0184149e+000  4.8487157e+000
  2.6291500e+000  2.1456497e+000
  7.7444920e+000  6.8525302e+000
  5.2328117e+000  3.6457852e+000
  2.4455830e+000  7.7266666e+000
  6.8615838e+000  6.3853038e+000
  5.8100558e+000  3.3751291e+000
  2.4655384e+000  3.5102715e+000
  2.5143275e+000  7.8772893e+000
  2.0170879e+000  3.3135498e+000
  6.8711586e+000  6.6358232e+000
  5.8351841e+000  3.6992770e+000
  7.9298495e+000  2.8124269e+000
  2.9943636e+000  8.2336728e+000
  6.1283259e+000  3.0466142e+000
  3.0532948e+000  2.0188896e+000
  6.7588649e+000  6.8492193e+000
  6.6987460e+000  6.7984938e+000
  3.1446169e+000  8.4627209e+000
  7.2175230e+000  2.5801960e+000
  4.6901787e+000  4.1739852e+000
  4.7346875e+000  3.7755173e+000
  2.3641385e+000  3.0914781e+000
  2.7165619e+000  2.0197239e+000
  5.7229528e+000  3.5663947e+000
  9.3642275e+000  2.7580402e+000
  4.4087655e+000  6.9805743e+000
  2.5868440e+000  8.8858776e-001
  2.6025027e+000  2.2347783e+000
  7.4992783e+000  2.4643027e+000
  2.0259625e+000  2.4905155e+000
  8.1527875e+000  3.0601681e+000
  2.4316527e+000  4.6318657e+000
  2.1024279e+000  7.2913348e+000
  1.9594265e+000  2.6410733e+000
  2.9354964e+000  2.0550483e+000
  7.2295782e+000  6.6209871e+000
  3.2102236e+000  1.6483878e+000
  7.9105370e+000  1.2378426e+000
  7.3576874e+000  5.7538363e+000
  7.0932153e+000  2.6734647e+000
  1.8672752e+000  6.0364539e+000
  3.3854822e+000  1.8269867e+000
  2.4484387e+000  3.3949004e+000
  5.5659394e+000  3.6916917e+000
  1.5427175e+000  7.1899972e+000
  5.6495543e+000  3.7591564e+000
  8.0149518e+000  2.9137538e+000
  6.9314536e+000  2.4490194e+000
  1.9413429e+000  6.4639652e+000
  9.0248475e-001  3.7606091e+000
  7.7887151e+000  5.7180222e+000
  7.2512980e+000  5.0523815e+000
  5.2762492e+000  4.0256283e+000
  5.8607737e+000  4.7004477e+000
  2.6309422e+000  7.6223083e+000
  6.9866153e+000  7.0596371e+000
  3.7175425e+000  5.4154820e+000
  5.0932473e+000  2.9410711e+000
  7.0344356e+000  6.6866794e+000
  2.2609192e+000  2.2537970e+000
  1.6770873e+000  6.0835548e+000
  3.6072269e+000  6.3152465e+000
  1.6992410e+000  7.4304035e+000
  2.5711343e+000  2.2128071e+000
  6.6242150e+000  6.2173920e+000
  2.3578013e+000  2.5950437e+000
  4.7598285e+000  3.0176637e+000
  8.1296420e+000  4.7416275e+000
  3.4652300e+000  7.8902014e+000
  3.3698575e+000  1.9996060e+000
  3.8236877e+000  2.4717960e+000
  2.6200775e+000  2.1706302e+000
  2.7143242e+000  2.7564626e+000
  1.8154986e+000  3.2951434e+000
  5.3346037e+000  4.0021934e+000
  2.3501498e+000  6.0529811e+000
  2.7992782e+000  6.4540401e-001
  7.0370260e+000  6.7992130e+000
  6.9752919e+000  1.0533944e+000
  1.7456491e+000  6.0016878e+000
  5.5858483e+000  3.7473099e+000
  6.8805609e+000  6.1538024e+000
  1.5379329e+000  7.9038784e+000
  6.5697255e+000  5.8784632e+000
  7.3293323e+000  7.6053743e+000
  7.5559311e+000  7.3610126e+000
  7.5107653e+000  6.9464594e+000
  2.0648719e+000  3.9831341e+000
  5.0041874e+000  2.8916209e+000
  3.4972640e+000  1.2792429e+000
  4.9890004e+000  5.9779321e+000
  8.7465266e+000  8.3488793e+000
  3.2106428e+000  2.4397548e+000
  3.1709919e+000  2.1716184e+000
  7.1721429e+000  6.8086915e+000
  2.1067623e+000  8.0587372e+000
  3.6266839e+000  8.2362247e+000
  3.3125970e+000  1.0625583e+000
  7.6503132e+000  1.9916725e+000
  2.2376749e+000  2.0419345e+000
  2.4536874e+000  7.6146059e+000
  5.0859465e+000  2.5235321e+000
  7.8204053e+000  1.3884901e+000
  4.8544533e+000  3.7102982e+000
  6.5925164e+000  2.8250313e+000
  7.5020234e+000  6.9027924e+000
  1.4647521e+000  5.1618897e+000
  3.6077310e+000  2.2267958e+000
  1.5989344e+000  6.3038735e+000
  3.5779640e+000  7.7901795e+000
  1.9418089e+000  6.6895777e+000
  7.8974072e+000  6.7190440e+000
  2.3356059e+000  6.8865207e+000
  6.7214774e+000  2.4758288e+000
  3.3548005e+000  7.6058460e+000
  3.1278157e+000  3.4569538e+000
  2.5184138e+000  2.3812619e+000
  5.5651744e+000  3.4287375e+000
  7.6054879e+000  1.8297177e+000
  8.5045774e+000  7.8863774e+000
  2.2478652e+000  2.5602089e+000
  4.8412571e+000  3.5470927e+000
  7.5431764e+000  7.3321958e+000
  8.1740197e+000  6.6900208e+000
  6.3273243e+000  5.9302345e+000
  6.7740604e+000  6.5244981e+000
  3.0741848e+000  2.2565169e+000
  6.8303523e+000  7.2356908e+000
  7.2654768e+000  7.1214833e+000
  2.3709970e+000  8.0240174e+000
  5.3176661e+000  3.6297492e+000
  7.6510656e+000  3.1325865e+000
  6.9788236e+000  5.9284550e+000
  7.7902678e+000  5.4236857e+000
  8.7582989e+000  3.6043149e+000
  2.2322635e+000  8.1373577e+000
  7.9174792e+000  7.6473368e+000
  6.9677052e+000  7.0145229e+000
  2.9968778e+000  1.3928335e+000
  5.0625473e+000  3.3554890e+000
  8.5741196e+000  3.3783532e+000
  7.6042245e+000  1.0375681e+000
  7.4063524e+000  6.6311246e+000
  7.0107003e+000  7.0513126e+000
  7.1621516e+000  6.9012950e+000
  7.0259323e+000  2.0138992e+000
  2.3135653e+000  5.9687539e+000
  5.3922973e+000  3.8531660e+000
  5.4937187e+000  4.0671839e+000
  2.0938266e+000  7.6082874e+000
  7.0121324e+000  2.3664722e+000
  6.8082296e+000  5.8248734e+000
  5.1755006e+000  4.6728092e+000
  5.6980248e+000  2.5804423e+000
  7.3082906e+000  1.8721303e+000
  7.8991799e+000  1.7617491e+000
  2.3167345e+000  7.4894650e+000
  1.3582605e+000  3.5539769e+000
  6.9592446e+000  6.7212179e+000
  4.5569153e+000  6.0570312e+000
  2.0300460e+000  2.7218617e+000
  1.9699428e+000  1.6613728e+000
  7.7050774e+000  2.8487466e+000
  1.4291543e+000  5.9522914e+000
  3.8195364e+000  1.0628337e+000
  6.1073082e+000  2.4803119e+000
