  8.0274697e+000 -1.0827943e+000
  4.5246947e+000  9.8965747e-001
  5.6422970e+000  9.8266827e+000
  4.8341876e+000  3.9933464e+000
  5.9848838e+000  6.5365590e+000
  5.4131591e+000  7.2073263e+000
  4.7755410e+000  3.3092368e+000
  2.7547219e+000  4.9837616e+000
  3.8024883e+000  4.2362508e+000
  3.5881299e+000  8.0327588e+000
  6.9736104e+000  7.7231061e+000
 -9.5308193e-001  4.3712208e+000
  7.3160544e+000  6.6400965e+000
  4.1048429e+000  2.6745485e+000
  8.1401210e+000  8.3874190e+000
  8.4447511e+000  7.1538083e+000
  1.6181564e+000  7.0729704e+000
  1.3787143e+000  3.1223008e+000
  6.0904949e+000  4.7883129e+000
  7.1439471e+000 -8.6024421e-001
  9.8375852e+000  7.2494140e+000
  2.3859639e+000  7.5245922e+000
  1.2859599e+000  5.8897076e+000
  6.4623975e+000  2.7435871e+000
  9.4005130e+000  8.6178353e+000
  5.7365846e+000  4.9358879e+000
  4.1433503e+000  7.5322918e+000
  5.0446916e+000  3.1507359e+000
  2.9717406e+000  4.5498707e+000
  4.5884934e+000 -8.8521535e-001
  7.6099075e+000  6.8638954e+000
  7.9418436e+000  2.9130678e+000
  3.8494218e+000  5.1891732e+000
 -3.9964643e-001  4.6161338e+000
  1.6059078e+000  5.2115023e+000
  7.8673175e+000  7.5786172e+000
  7.3067332e+000  3.7334018e+000
  4.0080152e+000  1.7429718e+000
  2.2715373e+000  5.6929327e+000
  5.6933198e+000  8.1253355e+000
  6.1572972e+000  2.4536612e+000
  1.1134540e+001  5.0138418e+000
  3.0347699e+000  3.9705589e+000
  4.5865109e+000  4.5020912e+000
  4.6803035e+000  7.6748764e+000
  6.0432317e+000  3.7156993e+000
  3.7996051e+000  9.3299181e+000
  7.2916502e+000 -6.6644250e-001
  2.2467543e+000  4.2398801e+000
  4.0781746e+000  7.5591000e+000
  4.6231222e+000  5.2785200e+000
  2.0865547e+000  6.9772953e+000
  1.8129507e+000  8.1466748e+000
  4.8521775e+000  1.6535891e+000
  5.5249946e+000  8.1155581e+000
  7.8336022e+000  9.8418517e+000
  2.9882896e+000  3.9857340e+000
  1.2601485e+001  3.3196015e+000
  3.3272489e+000  4.3438873e+000
  8.4221596e+000  7.7862947e+000
  3.2789046e+000  4.1657701e+000
  5.4737082e+000  7.4652651e+000
  6.1153308e+000  2.8293348e+000
  4.1103970e+000 -5.3502308e-001
  3.1570189e+000  2.4198652e+000
  7.5339342e+000  3.6412993e+000
  4.8761944e+000  6.4358306e+000
  5.8527353e+000  2.6950199e+000
  2.9869760e+000  8.1919120e+000
  7.2574882e+000  8.1085308e+000
  6.3293176e+000  3.4463566e+000
  4.3322462e+000  9.0319703e-001
  3.8086179e+000  6.0202535e+000
  5.3674342e+000  1.5684584e+000
  7.6333749e+000  6.6022153e+000
  5.5844280e+000  2.8970797e+000
  5.5518870e+000  3.2955068e+000
  1.4210961e+000  7.3610089e+000
  6.0937632e+000  7.5354447e+000
  3.7364594e+000  4.8617540e+000
  8.5172155e+000  4.1599854e+000
  1.0386233e+001  4.0409971e+000
  1.5356569e+000  6.3681547e+000
  5.2621386e+000  4.0966084e+000
  9.8932715e+000  9.0692163e+000
  7.0932980e+000  3.1538234e+000
  4.7288428e+000  1.8880015e+000
  3.8623539e+000  5.6208758e+000
  7.2659997e+000  9.2066205e+000
  5.1301396e+000  3.2951475e+000
  2.5313793e+000  8.3567409e+000
  3.7103695e+000  6.4509473e-001
  3.7734776e+000  4.9934068e+000
  5.2754572e+000  4.3843471e+000
  2.4230905e+000  3.3621460e+000
  1.0869716e+001  4.4247371e+000
  4.2257759e+000  4.0900270e+000
  4.3461721e+000  8.0926513e+000
  4.2529325e+000  4.0687054e+000
  4.0320269e+000  4.7462670e+000
  5.2291698e+000  6.6785441e+000
  7.4910911e+000  4.8868596e+000
