FrameworkVersion,"1.0.145.368","joproctor (CMS/Main/framework)"
10000,9992,9985,9963,9939,9908,9817,9711,9508,9167,8738,8065,7185,6203,5084,3773,2681,1844,1243,820,536,342,225,148,99,75,49,37,27,24,19,16,15,14,8,4,5,4,4,3,3,5,7,6,4,10,5,6,6,8
10000,9997,9993,9981,9968,9939,9896,9814,9716,9518,9238,8832,8247,7504,6528,5437,4183,3008,2139,1433,978,659,425,271,171,104,67,38,29,21,15,7,5,3,4,5,5,4,3,7,8,6,7,9,6,5,8,8,7,6
10000,9994,9984,9963,9939,9882,9822,9710,9539,9263,8866,8252,7437,6471,5355,4067,2885,1999,1370,881,584,387,251,164,109,63,43,29,21,14,14,10,11,8,5,6,6,3,6,7,8,9,8,8,11,11,10,10,13,15
10000,9994,9981,9962,9934,9881,9797,9652,9452,9144,8670,8050,7219,6080,5029,3624,2608,1754,1152,788,517,331,214,124,80,66,41,34,21,12,12,8,7,7,6,6,5,6,5,6,9,9,9,13,9,11,12,12,6,6
10000,9995,9983,9956,9912,9845,9740,9573,9319,8941,8398,7639,6663,5676,5161,3218,2298,1599,1089,714,473,301,195,130,82,47,28,19,12,13,6,5,7,6,5,5,5,6,5,3,2,2,6,9,9,8,6,6,9,7
10000,9994,9982,9967,9944,9901,9832,9723,9532,9246,8820,8217,7483,6439,5430,4164,2983,2009,1378,949,646,433,244,163,112,77,58,41,29,16,11,6,5,8,6,5,7,5,6,5,7,8,8,8,12,13,13,12,10,7
10000,9998,9994,9982,9967,9933,9889,9809,9680,9486,9207,8763,8153,7267,6162,5085,3714,2704,1913,1285,858,547,345,232,146,85,58,37,27,18,19,14,9,8,6,7,5,4,5,4,6,6,7,7,3,4,6,6,5,7
10000,9995,9982,9957,9923,9874,9787,9651,9411,9033,8481,7754,6847,5727,4661,3405,2394,1649,1131,747,477,319,189,129,76,43,35,24,19,9,6,4,4,5,5,8,6,10,7,8,8,10,11,7,11,13,13,12,8,7
10000,9993,9978,9955,9914,9824,9698,9510,9195,8742,8080,7260,6204,5187,3889,2735,1845,1270,850,546,369,244,148,106,74,49,34,22,18,13,11,11,10,8,9,14,13,6,4,7,8,8,7,8,5,3,4,5,3,6
10000,9992,9975,9933,9892,9823,9704,9506,9202,8777,8167,7370,6363,5154,3974,2847,1957,1347,891,594,395,239,152,98,64,46,29,20,11,8,5,6,4,5,4,4,4,5,6,9,11,6,6,8,10,10,9,7,7,6
10000,9989,9976,9956,9931,9878,9785,9656,9427,9101,8645,8021,7108,6028,4846,3702,2568,1756,1205,791,509,337,223,150,95,64,42,26,22,22,20,15,14,12,8,10,10,5,5,5,3,8,10,7,10,13,13,14,15,14
10000,9999,9984,9969,9935,9888,9812,9663,9465,9099,8590,7911,7007,5875,4885,3567,2537,1756,1169,789,537,360,245,164,111,71,52,32,23,18,17,10,10,10,10,9,7,10,9,7,4,5,6,7,8,7,7,7,7,5
