   0.0000000e+00   1.6684082e+04   7.3935700e+01   7.3760700e+01   3.2030020e+02   3.1969810e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0019784e+05   3.0286043e+01   8.8348498e+00   8.6313548e+00   1.6842329e+01   1.5576746e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5440366e+01   0.0000000e+00
   8.3333330e-02   1.6275138e+04   7.1870500e+01   7.2310700e+01   3.1690860e+02   3.1875710e+02   5.5305000e+01   5.4178400e+01   1.7242470e+02   9.7782800e+01   2.0052673e+05   6.0599266e+01   9.1796381e+00   9.1349171e+00   2.3128250e+01   2.1038630e+01   7.4753972e+00   7.3281201e+00   1.3185519e+01   9.8752507e+00   4.0963572e+01   0.0000000e+00
   1.6666666e-01   1.5837019e+04   6.7853200e+01   6.8304500e+01   3.0425950e+02   3.1053040e+02   6.0631200e+01   6.0141200e+01   2.4216710e+02   2.0714990e+02   2.0085682e+05   9.5344469e+01   9.3021666e+00   9.2977322e+00   2.5764839e+01   2.4909932e+01   7.7951179e+00   7.7855330e+00   1.6586636e+01   1.5076855e+01   5.2356073e+01   0.0000000e+00
   2.4999999e-01   1.5419955e+04   6.2088200e+01   6.2829800e+01   2.8387490e+02   2.9352520e+02   6.2254700e+01   6.2313900e+01   2.6372370e+02   2.5124460e+02   2.0118689e+05   1.3064717e+02   9.1285899e+00   9.1494373e+00   2.6744483e+01   2.6736474e+01   7.9229101e+00   7.8000930e+00   1.6965540e+01   1.6401423e+01   6.1726571e+01   0.0000000e+00
   3.3333332e-01   1.5051759e+04   5.5445600e+01   5.6339900e+01   2.5733460e+02   2.7071460e+02   6.2723600e+01   6.2677600e+01   2.7023380e+02   2.6592640e+02   2.0151774e+05   1.6239687e+02   8.7337431e+00   8.8145299e+00   2.6677665e+01   2.7088793e+01   7.9832309e+00   8.0585701e+00   1.7025208e+01   1.7199941e+01   7.0282622e+01   0.0000000e+00
   4.1666665e-01   1.4743416e+04   4.8481000e+01   4.9238700e+01   2.2832640e+02   2.4279400e+02   6.2879600e+01   6.2640300e+01   2.7134910e+02   2.7021810e+02   2.0184840e+05   1.9249432e+02   8.2075316e+00   8.4673545e+00   2.5610159e+01   2.6810476e+01   7.8710037e+00   7.9589101e+00   1.7361347e+01   1.7179978e+01   7.5355763e+01   0.0000000e+00
   4.9999998e-01   1.4503045e+04   4.1607400e+01   4.2620700e+01   1.9847970e+02   2.1287110e+02   6.2637800e+01   6.2602400e+01   2.7122860e+02   2.7078510e+02   2.0218118e+05   2.1690847e+02   7.6355809e+00   7.6283845e+00   2.4115500e+01   2.5057455e+01   7.9724003e+00   7.8988071e+00   1.7302852e+01   1.7359460e+01   8.2841689e+01   0.0000000e+00
   5.8333331e-01   1.4306771e+04   3.5371400e+01   3.6014300e+01   1.7023800e+02   1.8430970e+02   6.2365900e+01   6.2116100e+01   2.7061980e+02   2.7036240e+02   2.0251442e+05   2.3306342e+02   6.9121516e+00   7.1163727e+00   2.2405605e+01   2.3563130e+01   7.8293133e+00   7.8792658e+00   1.7307137e+01   1.7315110e+01   8.7659745e+01   0.0000000e+00
   6.6666664e-01   1.4179077e+04   2.9651900e+01   3.0350400e+01   1.4389980e+02   1.5654550e+02   6.2131500e+01   6.2210900e+01   2.7006330e+02   2.7020320e+02   2.0284693e+05   2.5069122e+02   6.4177134e+00   6.4284642e+00   2.0315852e+01   2.1054284e+01   8.0140021e+00   7.8774632e+00   1.7381148e+01   1.7250225e+01   9.4006508e+01   0.0000000e+00
   7.4999997e-01   1.4097749e+04   2.4885300e+01   2.5319200e+01   1.2014280e+02   1.3186760e+02   6.2349400e+01   6.2019600e+01   2.6902580e+02   2.6944690e+02   2.0318190e+05   2.6173792e+02   5.8839108e+00   5.9624044e+00   1.8665054e+01   1.9603793e+01   7.8222783e+00   7.8760789e+00   1.6978379e+01   1.7620892e+01   9.8895904e+01   0.0000000e+00
   8.3333330e-01   1.4052923e+04   2.0731400e+01   2.1196000e+01   1.0074730e+02   1.1068990e+02   6.2169200e+01   6.2144700e+01   2.6947870e+02   2.6940840e+02   2.0351590e+05   2.6780226e+02   5.3715304e+00   5.4586229e+00   1.7502191e+01   1.8308065e+01   7.8375069e+00   7.8215522e+00   1.7545619e+01   1.7085526e+01   1.0470264e+02   0.0000000e+00
   9.1666663e-01   1.4044366e+04   1.7134700e+01   1.7583600e+01   8.3497500e+01   9.2034400e+01   6.2380200e+01   6.2051600e+01   2.6922450e+02   2.6932580e+02   2.0385071e+05   2.7613143e+02   4.9609895e+00   5.0202521e+00   1.6148265e+01   1.6996291e+01   7.9987778e+00   8.0129868e+00   1.7074901e+01   1.7152810e+01   1.0984810e+02   0.0000000e+00
   9.9999996e-01   1.4063055e+04   1.4242100e+01   1.4671300e+01   6.9771500e+01   7.7051200e+01   6.2243500e+01   6.2265900e+01   2.7014320e+02   2.6891280e+02   2.0418560e+05   2.8325429e+02   4.5771151e+00   4.5769806e+00   1.4844828e+01   1.5572669e+01   7.8455696e+00   7.9301757e+00   1.7094927e+01   1.7051407e+01   1.1443713e+02   0.0000000e+00
   1.0833333e+00   1.4091655e+04   1.1924600e+01   1.2142000e+01   5.7633900e+01   6.3760500e+01   6.2506000e+01   6.2676800e+01   2.6992140e+02   2.6936990e+02   2.0451925e+05   2.8414499e+02   4.1881104e+00   4.2557546e+00   1.3637730e+01   1.4392875e+01   7.9402436e+00   7.8845646e+00   1.7410972e+01   1.7182456e+01   1.1916224e+02   0.0000000e+00
   1.1666666e+00   1.4161155e+04   9.9098000e+00   1.0097400e+01   4.7873000e+01   5.3002800e+01   6.2564600e+01   6.2405800e+01   2.7047560e+02   2.7006930e+02   2.0485951e+05   2.9052429e+02   3.8752762e+00   3.8971569e+00   1.2535956e+01   1.3248817e+01   7.8638293e+00   7.9698732e+00   1.7308500e+01   1.7267256e+01   1.2086930e+02   0.0000000e+00
   1.2500000e+00   1.4219069e+04   8.2458000e+00   8.5174000e+00   4.0385200e+01   4.4342100e+01   6.2590300e+01   6.2707600e+01   2.7122150e+02   2.7026460e+02   2.0519631e+05   2.9172773e+02   3.5366698e+00   3.6218516e+00   1.1876486e+01   1.2355053e+01   8.0014779e+00   7.8749415e+00   1.6904077e+01   1.7429927e+01   1.2458479e+02   0.0000000e+00
