  2.1404666e+000  2.9516365e+000  0.0000000e+000  2.1568321e-002  1.0000000e+000
  7.3506770e+000  2.5662428e+000  8.5166686e-001  1.0000000e+000  1.4833314e-001
  3.0532064e+000  2.2724409e+000  0.0000000e+000  4.0219211e-001  1.0000000e+000
  7.8062512e+000  1.5515246e+000  6.0572727e-001  0.0000000e+000  0.0000000e+000
  1.6043877e+000  5.4137277e+000  0.0000000e+000  2.6293148e-001  1.0000000e+000
  3.2853926e+000  8.9210865e+000  0.0000000e+000  6.3573678e-001  1.0000000e+000
  1.9321601e+000  4.7262767e+000  0.0000000e+000  2.4497329e-001  1.0000000e+000
  6.5405534e+000  8.0771591e+000  3.9564534e-001  1.0000000e+000  6.0435466e-001
  8.0968279e+000  2.3443133e+000  1.0000000e+000  2.1207923e-001  0.0000000e+000
  2.2427935e+000  7.4034262e+000  0.0000000e+000  1.6311629e-001  1.0000000e+000
  8.8934600e+000  2.5014383e+000  1.0000000e+000  6.3184276e-001  0.0000000e+000
  4.3193267e+000  8.2644050e+000  0.0000000e+000  5.4269991e-001  1.0000000e+000
  8.1498678e+000  6.4354625e+000  1.0000000e+000  2.3594052e-001  0.0000000e+000
  7.1107900e+000  7.4945818e+000  7.2016089e-001  1.0000000e+000  2.7983911e-001
  7.5392630e+000  6.3532063e+000  5.0391060e-001  1.0000000e+000  4.9608940e-001
  6.8794143e+000  5.6409724e+000  1.0000000e+000  6.6703614e-001  0.0000000e+000
  1.8910811e+000  4.4711711e+000  0.0000000e+000  3.6303698e-001  1.0000000e+000
  6.0911419e+000  7.5105630e+000  1.0000000e+000  2.7264602e-001  0.0000000e+000
  2.5022190e+000  4.1617867e+000  0.0000000e+000  6.4416511e-002  1.0000000e+000
  7.3678367e+000  5.9322561e+000  9.1933009e-001  0.0000000e+000  0.0000000e+000
  1.5834855e+000  4.4750685e+000  0.0000000e+000  5.3760538e-001  1.0000000e+000
  1.6671544e+000  7.4535541e+000  0.0000000e+000  0.0000000e+000  7.0683556e-001
  5.2809819e+000  3.6194446e+000  6.6202674e-001  1.0000000e+000  3.3797326e-001
  8.4566569e+000  7.7519435e-001  1.0000000e+000  3.2261325e-001  0.0000000e+000
  8.2862251e+000  5.1858777e+000  1.0000000e+000  1.5657537e-001  0.0000000e+000
  2.1159323e+000  1.9464148e+000  0.0000000e+000  1.8905508e-001  1.0000000e+000
  6.9294956e+000  6.8194205e+000  4.6152554e-001  1.0000000e+000  5.3847446e-001
  5.1820934e+000  3.5195704e+000  5.7194024e-001  1.0000000e+000  4.2805976e-001
  2.1074625e+000  7.8115804e+000  0.0000000e+000  2.4292158e-001  1.0000000e+000
  6.4248324e+000  6.3088236e+000  1.0000000e+000  5.8457772e-001  0.0000000e+000
  5.6454237e+000  3.4717667e+000  8.5914346e-001  1.0000000e+000  1.4085654e-001
  2.2328180e+000  3.6101526e+000  0.0000000e+000  2.4107623e-001  1.0000000e+000
  2.7275196e+000  7.5479332e+000  0.0000000e+000  0.0000000e+000  5.8022107e-001
  1.9146383e+000  3.5507399e+000  0.0000000e+000  1.5398810e-001  1.0000000e+000
  7.3450774e+000  6.3295773e+000  8.2722007e-001  0.0000000e+000  0.0000000e+000
  5.3756455e+000  3.6544920e+000  1.0000000e+000  9.2971983e-001  0.0000000e+000
  7.7979642e+000  2.9220332e+000  7.4824410e-001  0.0000000e+000  0.0000000e+000
  2.9771792e+000  8.3727727e+000  2.3802965e-001  1.0000000e+000  7.6197035e-001
  5.6931325e+000  2.6702142e+000  5.9392364e-002  1.0000000e+000  9.4060764e-001
  3.3789514e+000  2.0269686e+000  0.0000000e+000  6.1779953e-001  1.0000000e+000
  6.4347499e+000  6.9954044e+000  1.0000000e+000  9.1124107e-001  0.0000000e+000
  6.8256475e+000  7.4551042e+000  1.0000000e+000  6.2060848e-001  0.0000000e+000
  3.2631838e+000  8.4400369e+000  0.0000000e+000  9.1191401e-001  1.0000000e+000
  7.4110575e+000  2.5273223e+000  1.0000000e+000  5.4206590e-002  0.0000000e+000
  4.4418160e+000  3.5850113e+000  3.2977273e-001  1.0000000e+000  6.7022727e-001
  5.0712409e+000  3.7034447e+000  2.6356194e-001  1.0000000e+000  7.3643806e-001
  2.2069739e+000  3.0014122e+000  0.0000000e+000  3.5936038e-001  1.0000000e+000
  2.9204398e+000  1.6009968e+000  0.0000000e+000  7.9446094e-001  1.0000000e+000
  5.4357568e+000  2.9708653e+000  2.2204635e-001  1.0000000e+000  7.7795365e-001
  9.3867968e+000  2.9786937e+000  1.0000000e+000  4.1662830e-001  0.0000000e+000
  4.3684849e+000  6.9532347e+000  3.3548346e-002  1.0000000e+000  9.6645165e-001
  2.5410313e+000  1.1420361e+000  0.0000000e+000  7.7098939e-001  1.0000000e+000
  2.7612508e+000  2.2766435e+000  0.0000000e+000  9.7544687e-001  1.0000000e+000
  7.6414859e+000  2.5744607e+000  1.0000000e+000  4.4539397e-002  0.0000000e+000
  2.5354011e+000  2.5379188e+000  4.3491898e-001  1.0000000e+000  5.6508102e-001
  7.7053214e+000  2.9092414e+000  1.0000000e+000  5.7659653e-001  0.0000000e+000
  2.5580322e+000  4.6575250e+000  0.0000000e+000  0.0000000e+000  5.7958096e-001
  2.0629926e+000  7.3722070e+000  0.0000000e+000  7.8142400e-002  1.0000000e+000
  2.0502538e+000  2.3111361e+000  2.0671467e-001  1.0000000e+000  7.9328533e-001
  3.2391833e+000  1.7371401e+000  0.0000000e+000  6.2051519e-001  1.0000000e+000
  6.8856004e+000  6.3555672e+000  1.0000000e+000  6.4079896e-001  0.0000000e+000
  2.7195302e+000  1.4077125e+000  0.0000000e+000  0.0000000e+000  9.5776503e-001
  8.4168338e+000  1.5548063e+000  1.0000000e+000  1.6604411e-001  0.0000000e+000
  6.9979313e+000  6.2679514e+000  9.5482648e-001  1.0000000e+000  4.5173516e-002
  7.4617686e+000  2.5664727e+000  1.0000000e+000  1.8370553e-001  0.0000000e+000
  1.5296125e+000  6.2614676e+000  0.0000000e+000  3.2352925e-001  1.0000000e+000
  2.9218973e+000  1.5481772e+000  0.0000000e+000  0.0000000e+000  8.9289149e-001
  2.0828116e+000  3.6461163e+000  0.0000000e+000  4.6525590e-001  1.0000000e+000
  5.1886996e+000  3.8223259e+000  9.6948426e-001  1.0000000e+000  3.0515739e-002
  1.6223911e+000  7.1943009e+000  0.0000000e+000  0.0000000e+000  8.2229367e-001
  5.3503716e+000  3.8743004e+000  8.7110350e-001  1.0000000e+000  1.2889650e-001
  8.2415978e+000  3.0097542e+000  1.0000000e+000  3.0104744e-001  0.0000000e+000
  7.2243580e+000  2.5388518e+000  1.0000000e+000  2.6558088e-001  0.0000000e+000
  2.1949845e+000  6.3723425e+000  0.0000000e+000  0.0000000e+000  6.4124641e-001
  1.1160448e+000  4.0055883e+000  0.0000000e+000  7.5191665e-001  1.0000000e+000
  8.2563337e+000  6.0965550e+000  1.0000000e+000  8.9784501e-002  0.0000000e+000
  7.8585961e+000  5.2610747e+000  1.0000000e+000  1.9848017e-001  0.0000000e+000
  5.1245967e+000  4.1627868e+000  6.6527758e-001  1.0000000e+000  3.3472242e-001
  5.8414566e+000  4.3636355e+000  2.6394691e-001  1.0000000e+000  7.3605309e-001
  2.0652116e+000  7.6008422e+000  0.0000000e+000  4.5760152e-001  1.0000000e+000
  6.7235871e+000  7.2833409e+000  9.4549937e-001  1.0000000e+000  5.4500627e-002
  3.6735573e+000  5.4808831e+000  0.0000000e+000  7.9632385e-001  1.0000000e+000
  4.7254106e+000  2.9200359e+000  1.0000000e+000  9.9467224e-001  0.0000000e+000
  7.8553816e+000  6.4756917e+000  1.0000000e+000  2.1156200e-001  0.0000000e+000
  2.4015913e+000  1.8432013e+000  2.4984756e-002  1.0000000e+000  9.7501524e-001
  1.9560431e+000  6.4143941e+000  0.0000000e+000  2.8305789e-001  1.0000000e+000
  3.5831978e+000  6.3406919e+000  0.0000000e+000  9.4807566e-001  1.0000000e+000
  1.7293893e+000  7.0614297e+000  0.0000000e+000  0.0000000e+000  7.9896820e-001
  2.7388416e+000  2.2121181e+000  0.0000000e+000  9.5382964e-001  1.0000000e+000
  6.3351165e+000  6.1748963e+000  1.0000000e+000  5.5712547e-001  0.0000000e+000
  2.4409404e+000  2.5509714e+000  8.9743992e-002  1.0000000e+000  9.1025601e-001
  5.0431732e+000  2.9522167e+000  2.8692222e-001  1.0000000e+000  7.1307778e-001
  8.3356721e+000  5.0707127e+000  1.0000000e+000  3.1164774e-001  0.0000000e+000
  3.5323782e+000  7.8979795e+000  0.0000000e+000  9.2906371e-001  1.0000000e+000
  3.4900789e+000  1.7121081e+000  0.0000000e+000  7.4608773e-001  1.0000000e+000
  3.5904381e+000  2.4360356e+000  0.0000000e+000  0.0000000e+000  5.9164722e-001
  2.7403132e+000  2.1225966e+000  1.2540209e-002  1.0000000e+000  9.8745979e-001
  2.2034293e+000  2.6014361e+000  0.0000000e+000  1.8217710e-001  1.0000000e+000
  1.6376106e+000  3.6398227e+000  0.0000000e+000  4.0645080e-001  1.0000000e+000
  4.9261199e+000  3.9642554e+000  1.0000000e+000  9.7243470e-001  0.0000000e+000
  2.0728747e+000  6.1349726e+000  0.0000000e+000  2.8222251e-001  1.0000000e+000
  2.7769241e+000  6.9919809e-001  0.0000000e+000  9.2395319e-001  1.0000000e+000
  7.2105801e+000  6.3200939e+000  5.4851024e-001  0.0000000e+000  0.0000000e+000
  7.1570729e+000  1.1089527e+000  7.6498013e-001  0.0000000e+000  0.0000000e+000
  1.5588532e+000  6.4520806e+000  0.0000000e+000  2.9636574e-001  1.0000000e+000
  5.1602410e+000  3.7466552e+000  9.3446902e-001  1.0000000e+000  6.5530982e-002
  7.3867933e+000  5.7329958e+000  9.6006600e-001  0.0000000e+000  0.0000000e+000
  1.3838946e+000  8.0231535e+000  0.0000000e+000  0.0000000e+000  9.9843673e-001
  6.4907537e+000  5.9835457e+000  1.0000000e+000  5.3204297e-001  0.0000000e+000
  7.6978078e+000  7.8801800e+000  7.9179734e-001  0.0000000e+000  0.0000000e+000
  7.9582064e+000  7.5759828e+000  8.5175467e-001  0.0000000e+000  0.0000000e+000
  8.2104364e+000  6.6998260e+000  1.0000000e+000  2.9413370e-001  0.0000000e+000
  1.8687564e+000  4.4510533e+000  0.0000000e+000  3.4964464e-001  1.0000000e+000
  4.8916068e+000  3.4662200e+000  9.1074672e-001  1.0000000e+000  8.9253277e-002
  3.4656185e+000  1.0694832e+000  0.0000000e+000  6.1784293e-001  1.0000000e+000
  4.8724249e+000  5.9932063e+000  1.0351800e-001  1.0000000e+000  8.9648200e-001
  8.8061067e+000  8.3657320e+000  1.0000000e+000  3.3864541e-001  0.0000000e+000
  2.5997417e+000  2.1948843e+000  0.0000000e+000  1.9365286e-001  1.0000000e+000
  3.3928919e+000  1.8640263e+000  0.0000000e+000  7.5606733e-001  1.0000000e+000
  7.0695673e+000  6.5081616e+000  1.0000000e+000  5.1430988e-001  0.0000000e+000
  1.9083303e+000  8.1950265e+000  0.0000000e+000  1.7408266e-001  1.0000000e+000
  3.5602974e+000  8.7296759e+000  0.0000000e+000  9.3977292e-001  1.0000000e+000
  3.2464297e+000  9.2692011e-001  0.0000000e+000  5.9152216e-001  1.0000000e+000
  7.7706778e+000  1.8463227e+000  7.2176272e-001  0.0000000e+000  0.0000000e+000
  2.4467490e+000  1.6269331e+000  0.0000000e+000  9.3270842e-001  1.0000000e+000
  1.9448242e+000  7.3653402e+000  0.0000000e+000  2.8250775e-001  1.0000000e+000
  5.1532196e+000  2.5300186e+000  4.2911676e-001  1.0000000e+000  5.7088324e-001
  7.8249596e+000  1.4486561e+000  6.1944954e-001  0.0000000e+000  0.0000000e+000
  5.5133614e+000  3.7966320e+000  1.0000000e+000  3.9352522e-001  0.0000000e+000
  6.1138485e+000  3.1456634e+000  0.0000000e+000  8.6926333e-001  1.0000000e+000
  7.0481537e+000  7.1243282e+000  8.7962319e-001  1.0000000e+000  1.2037681e-001
  1.6860141e+000  4.7507472e+000  0.0000000e+000  3.5226516e-001  1.0000000e+000
  3.7377777e+000  2.0020073e+000  0.0000000e+000  5.3038136e-001  1.0000000e+000
  1.1915664e+000  6.5082698e+000  0.0000000e+000  4.4431643e-001  1.0000000e+000
  3.4365613e+000  7.6818963e+000  0.0000000e+000  3.4566312e-001  1.0000000e+000
  1.9573931e+000  6.4752066e+000  0.0000000e+000  0.0000000e+000  9.1202976e-001
  7.3513401e+000  6.4623935e+000  6.2414846e-001  1.0000000e+000  3.7585154e-001
  2.0385948e+000  6.6301751e+000  0.0000000e+000  2.5493296e-001  1.0000000e+000
  7.1546889e+000  2.3863498e+000  1.0000000e+000  2.8372874e-001  0.0000000e+000
  3.4550258e+000  7.3015342e+000  0.0000000e+000  8.6042427e-001  1.0000000e+000
  3.2538191e+000  3.3736705e+000  0.0000000e+000  7.7370374e-001  1.0000000e+000
  2.0115034e+000  2.1764314e+000  0.0000000e+000  2.7182247e-001  1.0000000e+000
  5.4834287e+000  3.1708664e+000  6.7996000e-001  1.0000000e+000  3.2004000e-001
  7.5549568e+000  1.6934146e+000  5.8782161e-001  0.0000000e+000  0.0000000e+000
  8.7189066e+000  8.1169159e+000  1.0000000e+000  2.1769198e-001  0.0000000e+000
  2.3558893e+000  2.4626728e+000  2.8021593e-002  1.0000000e+000  9.7197841e-001
  4.8805205e+000  3.6906944e+000  3.6350671e-001  1.0000000e+000  6.3649329e-001
  7.1146282e+000  7.6236645e+000  7.5398126e-001  1.0000000e+000  2.4601874e-001
  8.5823316e+000  6.4426690e+000  1.0000000e+000  3.7411551e-001  0.0000000e+000
  6.2342663e+000  6.3771194e+000  1.0000000e+000  4.7179095e-001  0.0000000e+000
  7.4471768e+000  6.1696425e+000  1.0000000e+000  3.9791796e-002  0.0000000e+000
  3.3377803e+000  1.8481486e+000  0.0000000e+000  6.7630078e-001  1.0000000e+000
  6.8488307e+000  7.7416797e+000  1.0000000e+000  9.4903008e-001  0.0000000e+000
  7.5818523e+000  7.6285113e+000  5.8797985e-001  0.0000000e+000  0.0000000e+000
  1.9602007e+000  8.0886989e+000  0.0000000e+000  3.4894081e-001  1.0000000e+000
  5.2477937e+000  3.5854918e+000  6.1553030e-001  1.0000000e+000  3.8446970e-001
  7.7698120e+000  3.1922276e+000  1.0000000e+000  9.7951467e-002  0.0000000e+000
  7.4302859e+000  5.5413033e+000  9.2565623e-001  0.0000000e+000  0.0000000e+000
  8.2478354e+000  5.3415044e+000  1.0000000e+000  3.0277502e-001  0.0000000e+000
  8.7635618e+000  3.2346041e+000  1.0000000e+000  5.5546050e-001  0.0000000e+000
  2.5554408e+000  8.2701120e+000  5.3569733e-001  1.0000000e+000  4.6430267e-001
  8.2872293e+000  8.0036230e+000  1.0000000e+000  4.5069424e-002  0.0000000e+000
  6.7526685e+000  7.4081198e+000  1.0000000e+000  9.3725326e-001  0.0000000e+000
  3.2086415e+000  1.1465638e+000  0.0000000e+000  6.3256823e-001  1.0000000e+000
  4.9199789e+000  3.9010158e+000  7.9150788e-001  1.0000000e+000  2.0849212e-001
  8.6026623e+000  3.3279247e+000  1.0000000e+000  2.3714611e-001  0.0000000e+000
  7.6670181e+000  1.0682344e+000  5.6712083e-001  0.0000000e+000  0.0000000e+000
  7.1693297e+000  6.6224408e+000  9.6324533e-001  1.0000000e+000  3.6754669e-002
  7.5672699e+000  6.8316418e+000  7.7010998e-001  0.0000000e+000  0.0000000e+000
  6.8314952e+000  7.1173261e+000  9.4044425e-001  1.0000000e+000  5.9555747e-002
  7.2817913e+000  1.8908252e+000  9.3232758e-001  0.0000000e+000  0.0000000e+000
  2.1596115e+000  6.4775128e+000  0.0000000e+000  0.0000000e+000  8.9581021e-001
  5.5567390e+000  3.9392321e+000  5.3284355e-001  1.0000000e+000  4.6715645e-001
  5.6247395e+000  3.3860219e+000  5.9906450e-001  1.0000000e+000  4.0093550e-001
  1.5095971e+000  7.5146399e+000  0.0000000e+000  4.2249918e-001  1.0000000e+000
  7.5644483e+000  2.1596364e+000  1.0000000e+000  2.9671174e-001  0.0000000e+000
  6.7416729e+000  6.2704047e+000  1.0000000e+000  9.1178515e-001  0.0000000e+000
  5.3688310e+000  4.0584495e+000  7.9418897e-001  1.0000000e+000  2.0581103e-001
  5.7130424e+000  2.5404328e+000  5.9615036e-001  1.0000000e+000  4.0384964e-001
  7.5219705e+000  1.7455386e+000  8.1034568e-001  0.0000000e+000  0.0000000e+000
  7.8467573e+000  1.6939896e+000  5.7045664e-001  0.0000000e+000  0.0000000e+000
  2.2438265e+000  7.2401987e+000  0.0000000e+000  1.4471962e-001  1.0000000e+000
  1.2846027e+000  4.0183558e+000  0.0000000e+000  4.8825177e-001  1.0000000e+000
  6.5457106e+000  6.8251155e+000  1.0000000e+000  8.7074801e-001  0.0000000e+000
  4.4870101e+000  6.0747105e+000  1.3337500e-001  1.0000000e+000  8.6662500e-001
  2.1575335e+000  2.4821619e+000  4.9049378e-002  1.0000000e+000  9.5095062e-001
  2.2242205e+000  1.4050714e+000  1.7247520e-001  1.0000000e+000  8.2752480e-001
  7.8201032e+000  2.9736169e+000  1.0000000e+000  6.8338199e-002  0.0000000e+000
  1.3989980e+000  6.1871804e+000  0.0000000e+000  7.9692594e-002  1.0000000e+000
  3.8242705e+000  9.5159750e-001  0.0000000e+000  5.0540104e-001  1.0000000e+000
  5.8340668e+000  3.0681114e+000  1.8856654e-001  1.0000000e+000  8.1143346e-001
  6.8512311e+000  6.2921564e+000  1.0000000e+000  6.0700218e-001  0.0000000e+000
  2.8295708e+000  8.1999783e+000  3.7965314e-001  1.0000000e+000  6.2034686e-001
  8.0568073e+000  2.2631508e+000  9.5673953e-001  0.0000000e+000  0.0000000e+000
  7.0622839e+000  6.9765690e+000  7.6658662e-001  1.0000000e+000  2.3341338e-001
  5.0777307e+000  3.4099331e+000  4.7854778e-001  1.0000000e+000  5.2145222e-001
  2.1437230e+000  2.6768266e+000  0.0000000e+000  4.5769417e-002  1.0000000e+000
  2.9729083e+000  4.3175617e+000  0.0000000e+000  9.9478535e-001  1.0000000e+000
  2.2971326e+000  1.1849499e+000  0.0000000e+000  3.5205037e-001  1.0000000e+000
  7.8001468e+000  8.2765427e+000  9.2930748e-001  0.0000000e+000  0.0000000e+000
  5.6107601e+000  3.2430297e+000  7.3993982e-001  1.0000000e+000  2.6006018e-001
  1.0613439e+000  3.8989226e+000  0.0000000e+000  7.2674969e-001  1.0000000e+000
  7.2501486e+000  5.3280614e+000  7.1325098e-001  0.0000000e+000  0.0000000e+000
  2.7848539e+000  5.1825546e+000  0.0000000e+000  0.0000000e+000  8.4718007e-001
  5.0348163e+000  2.7673762e+000  4.2902427e-001  1.0000000e+000  5.7097573e-001
  6.9578742e+000  6.6170589e+000  8.0651078e-001  1.0000000e+000  1.9348922e-001
  7.5591695e+000  1.9665248e+000  8.4679484e-001  0.0000000e+000  0.0000000e+000
  7.4063605e+000  6.4169924e+000  6.7768079e-001  0.0000000e+000  0.0000000e+000
  2.4141171e+000  7.9797800e+000  5.3338007e-001  1.0000000e+000  4.6661993e-001
  1.8106742e+000  8.5799334e+000  0.0000000e+000  3.5883831e-001  1.0000000e+000
  5.3371780e+000  3.6687441e+000  6.2862418e-001  1.0000000e+000  3.7137582e-001
  7.5063715e+000  6.8369162e+000  7.4068626e-001  0.0000000e+000  0.0000000e+000
  4.8205502e+000  3.3414689e+000  3.9455855e-001  1.0000000e+000  6.0544145e-001
  6.7209473e+000  6.2887522e+000  1.0000000e+000  6.2863035e-001  0.0000000e+000
  3.0078488e+000  3.3515454e+000  0.0000000e+000  8.6860923e-001  1.0000000e+000
  6.3197385e+000  5.8460552e+000  1.0000000e+000  2.6332615e-001  0.0000000e+000
  3.2211502e+000  1.8856577e+000  0.0000000e+000  0.0000000e+000  7.0299873e-001
  8.8945487e+000  5.8569248e+000  1.0000000e+000  1.2927613e-001  0.0000000e+000
  7.6490520e+000  6.2257841e+000  1.0000000e+000  4.7066648e-001  0.0000000e+000
  1.6869455e+000  6.4099935e+000  0.0000000e+000  3.4612550e-001  1.0000000e+000
  2.1298266e+000  7.2759530e+000  0.0000000e+000  1.7115651e-001  1.0000000e+000
  4.2685742e+000  8.4555852e+000  0.0000000e+000  4.9206358e-001  1.0000000e+000
  2.4168303e+000  6.1445526e+000  0.0000000e+000  0.0000000e+000  6.3092561e-001
  2.7723965e+000  7.9263039e+000  1.2067132e-001  1.0000000e+000  8.7932868e-001
  8.7997832e+000  2.6901755e+000  1.0000000e+000  4.9892261e-001  0.0000000e+000
  7.1627547e+000  6.3853006e+000  9.7444539e-001  1.0000000e+000  2.5554607e-002
  7.3180410e+000  7.0394500e+000  5.9632672e-001  1.0000000e+000  4.0367328e-001
  6.9980540e+000  7.3858913e+000  7.6220776e-001  1.0000000e+000  2.3779224e-001
  8.4420887e+000  3.0545767e+000  1.0000000e+000  4.4748255e-001  0.0000000e+000
  8.0766641e+000  2.9363009e+000  1.0000000e+000  1.6807188e-001  0.0000000e+000
  6.6283868e+000  6.9388298e+000  1.0000000e+000  4.9456604e-001  0.0000000e+000
  2.1847946e+000  4.3573771e+000  0.0000000e+000  1.7993347e-001  1.0000000e+000
  5.4311769e+000  2.1309993e+000  5.6461330e-001  1.0000000e+000  4.3538670e-001
  7.5543784e+000  6.0835948e+000  6.0278037e-001  0.0000000e+000  0.0000000e+000
  4.1508769e+000  2.9607167e+000  0.0000000e+000  5.7003648e-001  1.0000000e+000
  5.1269251e+000  3.6553808e+000  5.2773877e-001  1.0000000e+000  4.7226123e-001
  4.1049500e+000  8.5340263e+000  0.0000000e+000  6.2888856e-001  1.0000000e+000
  3.0663188e+000  3.5980419e+000  0.0000000e+000  0.0000000e+000  6.6290525e-001
  3.4574606e+000  8.5333752e+000  5.4500361e-001  1.0000000e+000  4.5499639e-001
  2.0541484e+000  7.7510460e+000  0.0000000e+000  0.0000000e+000  5.7916274e-001
  1.0155758e+000  3.8014551e+000  0.0000000e+000  8.4931394e-001  1.0000000e+000
  7.7348929e+000  6.2749069e+000  1.0000000e+000  1.0051131e-001  0.0000000e+000
  6.0254774e+000  3.4406876e+000  1.5960552e-001  1.0000000e+000  8.4039448e-001
  8.1159294e+000  5.2586520e+000  1.0000000e+000  4.2291282e-002  0.0000000e+000
  2.3071106e+000  4.4204592e+000  0.0000000e+000  5.2449031e-003  1.0000000e+000
  6.7557994e+000  7.7177896e+000  5.5669102e-001  0.0000000e+000  0.0000000e+000
  7.6732849e+000  2.3869813e+000  1.0000000e+000  7.9398456e-001  0.0000000e+000
  8.2976857e+000  2.5499893e+000  1.0000000e+000  2.3396401e-002  0.0000000e+000
  7.7407067e+000  2.7949797e+000  8.1123961e-001  0.0000000e+000  0.0000000e+000
  4.7800179e+000  3.3053548e+000  3.0596035e-001  1.0000000e+000  6.9403965e-001
  2.6541156e+000  7.9062542e+000  4.4959133e-001  1.0000000e+000  5.5040867e-001
  9.8318084e-001  4.1408527e+000  0.0000000e+000  6.8625864e-001  1.0000000e+000
  7.4084893e+000  6.5864309e+000  6.5223198e-001  0.0000000e+000  0.0000000e+000
  7.4763494e+000  6.4782692e+000  9.5257393e-001  0.0000000e+000  0.0000000e+000
  6.4573379e+000  7.6981599e+000  1.0000000e+000  5.9107070e-001  0.0000000e+000
  7.3607867e+000  6.9909690e+000  5.9549638e-001  1.0000000e+000  4.0450362e-001
  2.4005140e+000  4.3878145e+000  0.0000000e+000  8.7254779e-001  1.0000000e+000
  7.4098743e+000  2.6975265e+000  1.0000000e+000  3.1939240e-002  0.0000000e+000
  4.9987446e+000  4.3623979e+000  8.6025025e-001  1.0000000e+000  1.3974975e-001
  2.2097786e+000  2.3166333e+000  0.0000000e+000  2.0989021e-001  1.0000000e+000
  5.2549553e+000  6.7904536e+000  7.1282348e-001  1.0000000e+000  2.8717652e-001
  5.3137992e+000  3.0918400e+000  5.5534215e-001  1.0000000e+000  4.4465785e-001
  5.3027608e+000  5.3481592e+000  1.4879948e-001  1.0000000e+000  8.5120052e-001
  6.8335925e+000  6.6969557e+000  6.5893545e-001  1.0000000e+000  3.4106455e-001
