10000,9992,9985,9963,9939,9908,9817,9711,9508,9167,8726,8067,7216,6169,4978,3699,2678,1853,1242,820,514,339,215,145,94,56,39,24,19,12,13,10,9,6,8,4,6,5,4,2,3,5,9,7,6,7,10,9,10,16
10000,9986,9965,9936,9874,9786,9665,9466,9139,8603,7887,6910,5800,4631,3483,2475,1644,1111,712,460,291,189,110,72,45,31,18,9,6,3,2,2,2,3,4,6,2,1,1,1,2,2,5,7,9,6,8,8,10,12
10000,9981,9966,9935,9876,9792,9652,9462,9123,8652,7957,7035,5882,4725,3531,2505,1695,1076,692,469,298,188,118,77,52,34,23,13,10,8,7,7,6,5,5,7,7,7,9,7,6,7,9,9,8,6,3,2,6,5
10000,9995,9983,9969,9937,9896,9809,9691,9504,9231,8777,8172,7284,6209,5093,3754,2705,1854,1214,774,498,331,221,139,88,54,43,32,26,18,12,8,5,2,1,1,0,3,4,5,3,4,5,6,4,6,7,5,4,4
10000,9992,9981,9969,9948,9911,9853,9777,9638,9430,9083,8560,7785,6830,5704,4434,3293,2238,1525,1024,675,424,281,168,107,69,45,28,19,16,12,6,4,4,4,3,5,5,5,8,9,8,4,3,6,8,8,11,9,12
10000,9995,9989,9983,9969,9942,9885,9812,9698,9500,9240,8860,8278,7419,6353,5202,4017,2916,2033,1377,906,586,385,240,158,114,69,44,34,22,15,9,10,14,14,12,6,6,8,5,4,4,4,6,9,9,6,6,5,5
10000,9997,9985,9966,9936,9892,9818,9692,9495,9181,8753,8074,7175,6073,4932,3625,2582,1776,1216,762,480,305,209,141,89,57,38,32,22,16,11,6,5,3,8,7,7,7,8,8,5,5,4,7,10,9,11,12,10,14
10000,9995,9990,9984,9964,9922,9868,9790,9651,9442,9136,8571,7895,6981,5877,4598,3426,2446,1627,1086,712,434,276,189,117,78,51,39,29,22,19,14,11,10,9,11,7,8,7,6,11,10,7,8,3,3,6,9,6,4
10000,9993,9980,9962,9920,9864,9788,9666,9457,9110,8574,7865,6991,5847,4662,3582,2537,1740,1146,731,462,305,178,115,78,53,31,19,13,11,12,6,5,4,4,7,4,4,4,5,9,9,11,10,8,9,8,10,7,7
10000,9991,9983,9973,9951,9896,9834,9731,9556,9264,8816,8173,7289,6227,5085,3905,2827,1943,1281,857,560,359,219,144,97,68,46,34,24,15,13,7,7,10,9,10,7,9,11,9,8,6,5,6,7,5,7,7,6,5
