  0.0000000e+000  1.6684411e+004  7.3949900e+001  7.3881600e+001  3.2023980e+002  3.1949990e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.0019802e+005  3.0584486e+001  8.7111066e+000  8.6045561e+000  1.7154519e+001  1.5431235e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.5189799e+001  0.0000000e+000
  1.6666666e-001  1.6746447e+004  7.4086700e+001  7.3970400e+001  3.1993560e+002  3.1947380e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.0085674e+005  9.2971845e+001  9.9245571e+000  9.8225950e+000  2.7663492e+001  2.5684191e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  5.1977183e+001  0.0000000e+000
  3.3333332e-001  1.6811604e+004  7.3894800e+001  7.4156900e+001  3.1942690e+002  3.1991620e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.0151706e+005  1.3002906e+002  1.0208494e+001  1.0252736e+001  2.9650345e+001  2.8326380e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  7.0421916e+001  0.0000000e+000
  4.9999998e-001  1.6878525e+004  7.4047600e+001  7.4171100e+001  3.2043350e+002  3.2038840e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.0217936e+005  1.5378891e+002  1.0436878e+001  1.0281556e+001  3.0944220e+001  2.9401779e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  8.4738172e+001  0.0000000e+000
  6.6666664e-001  1.6945525e+004  7.4552300e+001  7.4325900e+001  3.2171430e+002  3.2089110e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.0284299e+005  1.7107543e+002  1.0582385e+001  1.0565512e+001  3.1498970e+001  2.9999161e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  9.7672380e+001  0.0000000e+000
  8.3333330e-001  1.7012817e+004  7.4911800e+001  7.4707100e+001  3.2365000e+002  3.2279070e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.0351193e+005  1.8258973e+002  1.0482214e+001  1.0505453e+001  3.1389339e+001  3.0153362e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.0810926e+002  0.0000000e+000
  9.9999996e-001  1.7074860e+004  7.5577300e+001  7.5185700e+001  3.2511300e+002  3.2527780e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.0418100e+005  1.9066835e+002  1.0594690e+001  1.0579131e+001  3.1481120e+001  3.0223914e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.1853830e+002  0.0000000e+000
  1.1666666e+000  1.7128287e+004  7.5789700e+001  7.5963400e+001  3.2850100e+002  3.2670960e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.0485547e+005  1.9745136e+002  1.0773880e+001  1.0562813e+001  3.1806967e+001  3.0293733e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.3003916e+002  0.0000000e+000
  1.3333333e+000  1.7178746e+004  7.6715400e+001  7.6423100e+001  3.3099540e+002  3.2923750e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.0553089e+005  2.0443444e+002  1.0713136e+001  1.0504129e+001  3.2405694e+001  3.0409409e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.3794456e+002  0.0000000e+000
  1.4999999e+000  1.7226483e+004  7.6948200e+001  7.6941000e+001  3.3165800e+002  3.3208990e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.0620900e+005  2.0810466e+002  1.1058741e+001  1.0742712e+001  3.2302071e+001  3.1477279e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4562532e+002  0.0000000e+000
