   0.0000000e+00   1.6684000e+04   7.4000000e+01   7.4000000e+01   3.2000000e+02   3.2000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0019800e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   8.3333330e-02   1.6714000e+04   7.4000000e+01   7.4000000e+01   3.2000000e+02   3.2000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0052700e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.6666666e-01   1.6745000e+04   7.4000000e+01   7.4000000e+01   3.2000000e+02   3.2000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0085700e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.4999999e-01   1.6776000e+04   7.4000000e+01   7.4000000e+01   3.2000000e+02   3.2000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0118700e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.3333332e-01   1.6809000e+04   7.4000000e+01   7.4000000e+01   3.2000000e+02   3.2000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0151800e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.1666665e-01   1.6841000e+04   7.4000000e+01   7.4000000e+01   3.2000000e+02   3.2000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0184900e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.9999998e-01   1.6875000e+04   7.4000000e+01   7.4000000e+01   3.2000000e+02   3.2000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0218100e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.8333331e-01   1.6909000e+04   7.4000000e+01   7.4000000e+01   3.2100000e+02   3.2000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0251300e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.6666664e-01   1.6943000e+04   7.4000000e+01   7.4000000e+01   3.2100000e+02   3.2100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0284600e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.4999997e-01   1.6978000e+04   7.4000000e+01   7.4000000e+01   3.2100000e+02   3.2100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0318000e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
