  0.0000000e+000  1.0033422e+000  9.8399930e-002  9.4243840e-001  8.4509245e-001  1.1013665e+000  1.0132900e+000  9.8129505e-001  1.1054860e+000  9.8711772e-001  1.0828851e+000  1.0594901e+000  1.1544188e+000  9.4262848e-001  9.7355048e-001  1.0797052e+000  1.0562810e+000  1.0681723e+000  1.1903576e+000  1.0315648e+000  9.6724504e-001  8.7905043e-001  8.4874953e-001  1.0286211e+000  9.5105430e-001  1.2032024e+000  9.6372713e-001  9.2419002e-001  1.0941995e+000  9.3576658e-001  1.0822654e+000  1.0668847e+000  1.0928950e+000  1.1031816e+000  1.0400614e+000  1.0461135e+000  1.0376760e+000  1.0081842e+000  9.0038940e-001  1.0504313e+000  9.8401486e-001  1.0001239e+000  1.0096119e+000  1.1319176e+000  8.6843917e-001  1.1393399e+000  1.0658183e+000  1.0664010e+000  9.5762924e-001  9.4382782e-001  9.0075485e-001  8.8401440e-001  1.0432744e+000  8.3495028e-001  1.0215759e+000  1.0802829e+000  1.1145988e+000  1.0282996e+000  1.1439550e+000  1.0032440e+000  9.3965480e-001  1.0622511e+000  1.0372971e+000  1.1411507e+000  9.1267118e-001  1.1106836e+000  1.0325527e+000  1.1059515e+000  9.1197690e-001  7.0419578e-001  9.9501451e-001  9.2867104e-001  1.1774954e+000  9.0026842e-001  9.3803449e-001  1.0990123e+000  9.2597999e-001  9.9370495e-001  8.5076029e-001  1.0621318e+000  1.1116430e+000  1.0476575e+000  1.0177142e+000  8.6091834e-001  1.0375123e+000  9.9614422e-001  1.0431040e+000  9.9498950e-001  1.0159269e+000  1.0139999e+000  9.2496404e-001  8.5426937e-001  1.0681757e+000  7.6914254e-001  9.6806421e-001  9.6176104e-001  9.0328266e-001  9.6279124e-001  1.0995173e+000  9.0575528e-001  1.1908926e+000  9.1270310e-001  9.2156199e-001  9.5904144e-001  9.1592451e-001  9.7610353e-001  1.0150777e+000  8.6866321e-001  9.4688493e-001  9.5872796e-001  1.0009208e+000  1.0225670e+000  9.0776828e-001  1.0496106e+000  9.6445242e-001  1.0304175e+000  1.2088189e+000  1.0901191e+000  9.8669665e-001  1.1021662e+000  8.9153959e-001  1.0590822e+000  1.0479320e+000  9.6533572e-001  8.7743470e-001  8.3545728e-001  9.2225841e-001  1.0353633e+000  9.3518036e-001  9.3871701e-001  1.1516423e+000  9.8450609e-001  9.5965409e-001  1.2606728e+000  8.4837931e-001  9.4785242e-001  9.7057920e-001  1.1487109e+000  1.1004449e+000  7.7407240e-001  9.7222061e-001  1.0825426e+000  1.0304917e+000  9.4299583e-001  9.1068707e-001  1.0226135e+000  1.0772514e+000  9.7722132e-001  1.1559504e+000  1.0143517e+000  9.8229170e-001  8.0478130e-001  1.1276352e+000  8.8335794e-001  1.0007189e+000  1.0732464e+000  1.1169425e+000  9.9772064e-001  1.0591978e+000  1.1136516e+000  1.0769443e+000  1.0693992e+000  1.0242960e+000  1.0567242e+000  1.0002369e+000  9.7286254e-001  1.0456048e+000  9.7991179e-001  9.4010526e-001  1.0944094e+000  9.9123566e-001  1.0449426e+000  1.1474772e+000  9.2016929e-001  9.9220493e-001  1.1813749e+000  1.0979483e+000  9.3901187e-001  1.0774922e+000  9.8231040e-001  1.1164879e+000  8.4314350e-001  9.5718208e-001  1.1246575e+000  9.6902621e-001  9.6721501e-001  8.4895954e-001  9.7814358e-001  1.0992146e+000  7.8636616e-001  1.0408686e+000  1.1233493e+000  1.0961927e+000  9.5992358e-001  1.1202115e+000  9.7216694e-001  8.9433099e-001  9.4838411e-001  9.1189165e-001  8.9010877e-001  1.1138008e+000  1.1022831e+000  1.0971581e+000  1.0270336e+000  1.1124959e+000  1.0660234e+000  1.0762654e+000  8.7372919e-001  1.1633994e+000  9.6856099e-001  1.1869121e+000  8.9431500e-001  1.0099899e+000  8.9829097e-001  1.1164612e+000  1.1107421e+000  9.6874800e-001  1.0531013e+000  9.4239770e-001  9.9893483e-001  1.0617048e+000  1.1280454e+000  8.2079067e-001  9.1693670e-001  8.7887791e-001  8.4043599e-001  1.0651376e+000  9.7939497e-001  9.6747342e-001  1.0247224e+000  1.1295839e+000  9.5263322e-001  1.0137574e+000  1.0519472e+000  1.0750868e+000  1.0078012e+000  1.0969390e+000  9.2371651e-001  9.0643328e-001  9.2579753e-001  9.0871675e-001  9.6093935e-001  1.0361985e+000  9.9505410e-001  1.1474367e+000  9.2657823e-001  9.0981055e-001  1.3265670e+000  1.0665278e+000  1.1063434e+000  1.0761045e+000  9.5422747e-001  9.7642615e-001  1.0034810e+000  1.0427646e+000  1.0881225e+000  9.7227976e-001  9.1400654e-001  1.0267707e+000  8.7423896e-001  9.9785270e-001  1.0422198e+000  9.8080336e-001  9.0559492e-001  1.0133441e+000  1.1488290e+000  9.7970481e-001  1.0632904e+000  1.0565335e+000  9.2147656e-001  1.1197401e+000  1.0232023e+000  9.8574727e-001  1.1761292e+000  8.5685382e-001  9.3817655e-001  1.0506435e+000  1.0844604e+000  9.4012952e-001  8.1435509e-001  1.1083334e+000  1.2440030e+000  1.0507876e+000  9.2681542e-001  1.0528778e+000  8.1652896e-001  9.4243071e-001  9.5452327e-001  1.0540224e+000  9.6551395e-001  1.1300008e+000  8.7144957e-001  8.4704874e-001  1.0057724e+000  9.4194399e-001  9.7470302e-001  1.0497822e+000  1.0512048e+000  1.0184321e+000  1.0426648e+000  1.1490069e+000  1.0656815e+000  9.5476282e-001  1.0460292e+000  9.2416084e-001  1.0207888e+000  1.0197523e+000  9.8193861e-001  1.1343266e+000  1.0247681e+000  1.0074489e+000  9.5939115e-001  1.1079432e+000  8.7719851e-001  1.0008988e+000  8.5226549e-001  9.1707838e-001  8.1783968e-001  1.1558494e+000  1.0173455e+000  1.2136684e+000  9.0435705e-001  8.4337819e-001  1.0498833e+000  8.3022265e-001  1.1171803e+000  1.0086082e+000  7.9022711e-001  9.8573348e-001  9.1623475e-001  1.1287872e+000  9.2966402e-001  1.0112122e+000  1.0414837e+000  9.4901739e-001  9.7180400e-001  1.1309761e+000  9.7118603e-001  1.0250491e+000  1.0260299e+000  9.3148428e-001  1.0613967e+000  1.0996387e+000  8.4829647e-001  1.0080606e+000  1.0546324e+000  9.2491712e-001  9.9098402e-001  1.0021213e+000  9.7113156e-001  1.0149681e+000  9.5310376e-001  1.0166216e+000  1.0308175e+000  1.0662719e+000  9.7750736e-001  1.0789893e+000  8.5013761e-001  9.2869547e-001  1.0163985e+000  9.2172084e-001  8.7465005e-001  8.8872826e-001  1.0016435e+000  9.0176808e-001  1.0177478e+000  1.0284672e+000  9.0034393e-001  1.0676087e+000  9.1002089e-001  8.6923603e-001  1.0111104e+000  9.3710488e-001  1.0335741e+000  9.9392686e-001  7.6175747e-001  9.8496161e-001  9.0269726e-001  1.0576794e+000  9.7093525e-001  1.2290893e+000  8.7150496e-001  8.8870053e-001  9.9269589e-001  8.6561122e-001  9.7406780e-001  1.2341810e+000  8.9069221e-001  9.7025119e-001  9.7199285e-001  1.0339907e+000  1.0485510e+000  1.2773699e+000  1.0920383e+000  1.0671383e+000  1.0700926e+000  1.0692706e+000  1.1117632e+000  9.2142240e-001  1.0365915e+000  9.7595143e-001  1.0542285e+000  1.0308749e+000  1.1240146e+000  9.2385958e-001  9.5480020e-001  1.1838343e+000  9.1913576e-001  8.6411688e-001  1.1594766e+000  8.2754351e-001  1.1192877e+000  8.6551480e-001  8.3483494e-001  9.8216825e-001  1.0311970e+000  1.1561150e+000  9.5473826e-001  8.7941986e-001  8.9673741e-001  9.2793833e-001  1.0731828e+000  1.0052686e+000  1.0127078e+000  1.0489134e+000  1.0643229e+000  9.2505741e-001  8.2029088e-001  1.1674616e+000  8.8864188e-001  9.9609213e-001  9.5470646e-001  1.0413894e+000  1.1507146e+000  1.1675723e+000  1.0723241e+000  1.0958707e+000  9.8335202e-001  1.0111613e+000  1.0743028e+000  1.0097143e+000  1.1193869e+000  1.1113066e+000  1.1202295e+000  9.8338094e-001  1.0214375e+000  1.1679833e+000  9.8136765e-001  8.9987712e-001  1.1716834e+000  1.0327959e+000  9.2989497e-001  7.8924740e-001  1.0494488e+000  1.2751014e+000  9.9162037e-001  8.8467125e-001  1.0269144e+000  1.0959029e+000  8.6743254e-001  8.9261667e-001  9.4268555e-001  8.0006817e-001  9.6728256e-001  9.2155681e-001  1.0201136e+000  1.1289567e+000  9.9445692e-001  9.4856139e-001  1.0246334e+000  9.8608483e-001  9.2338311e-001  8.9658772e-001  1.0836431e+000  1.1009816e+000  8.5446850e-001  9.1315281e-001  8.8409702e-001  6.7018703e-001  1.1136294e+000  1.0935611e+000  9.3026398e-001  9.9825548e-001  8.7692559e-001  9.5339765e-001  9.3209072e-001  9.5454180e-001  9.2268138e-001  1.1411180e+000  1.0033085e+000  9.9291461e-001  1.1989406e+000  1.1832683e+000  7.7436205e-001  9.0034193e-001  8.3728450e-001  1.0010114e+000  9.4569883e-001  1.0523257e+000  9.8332930e-001  9.6868329e-001  9.7197144e-001  1.1204161e+000  8.4612335e-001  1.3046770e+000  8.7622722e-001  1.0065314e+000  1.1384177e+000  1.0209539e+000  9.7753449e-001  8.2451372e-001  1.0568215e+000  1.0189519e+000  9.3945092e-001  9.8007847e-001  1.0257423e+000  9.2824619e-001  9.0850544e-001  1.1349368e+000  9.6724065e-001  9.7142239e-001  9.1687744e-001  8.9893074e-001  9.0570157e-001  1.0535299e+000  1.0302248e+000  1.0209113e+000  1.1262539e+000  1.0697699e+000  9.4154673e-001  9.4464365e-001  1.0759871e+000  1.0193922e+000  8.5488734e-001  7.8654906e-001  9.8363271e-001  9.7162318e-001  1.1411423e+000  9.3620941e-001  1.0488420e+000  9.3982365e-001  9.0022903e-001  9.1378428e-001  1.1363431e+000  1.0856898e+000  1.1299006e+000  1.0523530e+000  1.0229893e+000  8.4110477e-001  9.8172243e-001  9.3598223e-001  1.0603390e+000  9.8788387e-001  1.0472241e+000  1.0539120e+000  1.0349172e+000  9.3988465e-001  9.5086527e-001  1.1316225e+000  9.8288361e-001  1.1681872e+000  1.0800539e+000  8.8405442e-001  9.5407749e-001  1.0316791e+000  9.3366235e-001  1.1824627e+000  1.0190326e+000  9.3138428e-001  1.0850170e+000  1.1173452e+000  1.0941550e+000  1.0558702e+000  1.3126629e+000  9.9200579e-001  1.0811129e+000  8.4223929e-001  1.0441569e+000  1.0123403e+000  9.2008588e-001  9.9321199e-001  1.3127050e+000  1.1325449e+000  1.0531390e+000  9.3803349e-001  9.4315337e-001  1.0905263e+000  9.7698260e-001  1.1307612e+000  1.1398605e+000  8.4019480e-001  9.5663633e-001  8.4931036e-001  1.1196710e+000  1.0919796e+000  1.0335070e+000  9.9937952e-001  9.9315422e-001  9.4588806e-001  9.3915957e-001  8.9488811e-001  1.1974247e+000  1.0168088e+000  9.7899359e-001  1.1530293e+000  1.1166201e+000  1.0516340e+000  9.0441109e-001  1.0970511e+000  9.9983194e-001  9.6503149e-001  8.8602043e-001  1.2226961e+000  9.6980912e-001  9.5532707e-001  9.2926199e-001  9.4501887e-001  9.4093915e-001  1.0961280e+000  9.9300601e-001  9.6468256e-001  1.0344817e+000  9.9636275e-001  9.7920234e-001  1.1040531e+000  1.0132354e+000  1.0506361e+000  9.9890526e-001  9.4226337e-001  1.0096356e+000  1.1762939e+000  8.6156728e-001  1.2442152e+000  1.0139269e+000  9.4968054e-001  1.0195271e+000  1.0831336e+000  1.0165360e+000  1.1266592e+000  8.8118838e-001  1.0854962e+000  1.0719420e+000  1.0182604e+000  9.4776533e-001  9.5276417e-001  1.1422921e+000  9.6414123e-001  8.8171426e-001  9.8810691e-001  1.0627594e+000  9.8062364e-001  9.2852903e-001  9.6275881e-001  1.0412912e+000  8.8669745e-001  1.0116782e+000  9.4210227e-001  9.7646553e-001  1.0990879e+000  1.0752586e+000  1.0760062e+000  1.0814922e+000  8.8739029e-001  9.4873336e-001  1.0273806e+000  8.4717735e-001  1.0233495e+000  9.0464992e-001  1.0997796e+000  1.0412403e+000  8.2606197e-001  1.0230345e+000  1.0801540e+000  1.0454913e+000  9.6165944e-001  1.0997593e+000  9.3697816e-001  9.9028289e-001  1.0386167e+000  9.8724357e-001  8.9739687e-001  1.0099349e+000  9.3842288e-001  8.8043168e-001  9.8349808e-001  8.7138876e-001  1.0339026e+000  9.4441871e-001  1.0373752e+000  9.2468168e-001  1.1480180e+000  1.1708044e+000  9.5389945e-001  1.0266398e+000  9.9097564e-001  1.0932081e+000  1.0423584e+000  9.0343653e-001  8.9423842e-001  9.7789951e-001  9.9253421e-001  8.8221293e-001  1.0286504e+000  8.9676498e-001  1.0174068e+000  1.0885039e+000  1.0267185e+000  9.5557269e-001  9.7149379e-001  1.0875898e+000  1.1084181e+000  1.0615943e+000  1.0731366e+000  1.0055297e+000  1.1006992e+000  9.7378756e-001  9.1972678e-001  9.7758833e-001  8.8747922e-001  8.2510107e-001  1.1812192e+000  9.3393952e-001  1.0172529e+000  9.8835285e-001  9.6951334e-001  9.7801332e-001  9.4864186e-001  1.0208800e+000  8.7165719e-001  1.1707991e+000  1.3129296e+000  8.6813678e-001  8.9671829e-001  9.5988510e-001  8.6017397e-001  1.0046607e+000  1.0481311e+000  1.2040935e+000  8.6507913e-001  8.2164545e-001  1.1158112e+000  9.6686169e-001  1.1327969e+000  1.0351885e+000  9.3397089e-001  8.6836366e-001  9.8058697e-001  9.9168675e-001  1.0865622e+000  9.7626685e-001  9.3160029e-001  1.0862486e+000  1.0314329e+000  9.8050035e-001  1.0167030e+000  9.3063636e-001  8.4462258e-001  9.9091219e-001  1.1147529e+000  8.4763528e-001  1.0702615e+000  9.0902623e-001  1.0644502e+000  1.0183613e+000  1.0378197e+000  1.0489171e+000  8.2235630e-001  1.0828198e+000  9.1379529e-001  8.5226155e-001  1.2075556e+000  1.0988329e+000  1.1322590e+000  1.0114645e+000  9.8158049e-001  1.0867404e+000  1.0919032e+000  1.0587660e+000  9.1692731e-001  1.1465295e+000  9.8933013e-001  1.0702425e+000  9.0014182e-001  9.9576170e-001  1.0151845e+000  9.2671480e-001  9.9183595e-001  1.0200885e+000  1.0519122e+000  9.6748834e-001  9.7992702e-001  1.0378371e+000  1.0727531e+000  1.0111841e+000  9.7078463e-001  1.0182576e+000  1.1976993e+000  1.0771709e+000  1.1686120e+000  9.1079421e-001  1.1038597e+000  9.9751057e-001  9.6466249e-001  1.1810576e+000  9.8134394e-001  1.0073811e+000  8.2060333e-001  9.3804755e-001  8.7126534e-001  1.1932196e+000  1.0354724e+000  1.1572621e+000  9.3856528e-001  8.1149841e-001  1.0458495e+000  9.9013116e-001  8.8213407e-001  1.2432527e+000  1.2945035e+000  8.4991010e-001  1.0386462e+000  9.6738983e-001  9.1349607e-001  8.5255151e-001  9.4587033e-001  1.0114449e+000  8.8099936e-001  1.1112247e+000  9.1907109e-001  1.2311532e+000  9.9199462e-001  1.1669511e+000  1.1148083e+000  1.0817592e+000  1.0984284e+000  9.6601781e-001  1.0033206e+000  1.1577849e+000  1.1665448e+000  1.1981812e+000  9.5182058e-001  9.7686545e-001  9.6173966e-001  9.0425908e-001  9.2098648e-001  1.2544779e+000  9.4232271e-001  1.1220934e+000  1.1384137e+000  9.4633526e-001  9.1171030e-001  9.1379758e-001  1.2065648e+000  1.1467705e+000  9.4832003e-001  9.7500634e-001  8.4661987e-001  1.0557959e+000  1.1586047e+000  9.4666624e-001  1.0453382e+000  1.0606419e+000  9.7103244e-001  1.0853684e+000  1.0402317e+000  1.0871400e+000  8.8770284e-001  1.0295630e+000  1.0946617e+000  1.0118190e+000  8.3582692e-001  9.9658926e-001  9.7513956e-001  1.0621245e+000  9.2508986e-001  8.9988393e-001  9.4323957e-001  1.0965668e+000  9.1183568e-001  8.9831112e-001  1.1065255e+000  1.1320606e+000  9.3219266e-001  1.0791156e+000  9.5600874e-001  9.2538724e-001  8.9704208e-001  9.5781797e-001  1.0636727e+000  9.5285508e-001  1.0561285e+000  9.5519276e-001  8.7199173e-001  8.5262265e-001  9.4273986e-001  1.0433931e+000  9.0903079e-001  1.0691687e+000  1.0677182e+000  1.0727192e+000  1.0552215e+000  9.7116176e-001  9.8317765e-001  9.3496440e-001  1.0085397e+000  9.8710983e-001  1.0803497e+000  1.1339595e+000  8.5022128e-001  9.4707961e-001  1.1014598e+000  7.1088738e-001  1.0232487e+000  1.0901774e+000  1.2056703e+000  1.0207236e+000  9.8891510e-001  8.9235956e-001  8.8240459e-001  8.8725722e-001  1.0215525e+000  1.0903291e+000  1.1077746e+000  1.0353865e+000  1.0272062e+000  9.6934396e-001  1.0024252e+000  1.0511277e+000  9.1497338e-001  1.0314044e+000  9.7060585e-001  9.8836152e-001  9.9986789e-001  9.8793227e-001  8.9904786e-001  9.6284200e-001  8.7770792e-001  1.1296840e+000  8.3283893e-001  1.0409436e+000  9.9015733e-001  9.4503253e-001  1.0285893e+000  7.8492622e-001  1.0434450e+000  1.0727451e+000  9.8322604e-001  1.0646795e+000  9.5080031e-001  1.0267495e+000  1.1558737e+000  9.2810135e-001  9.1641467e-001  9.6803276e-001  1.0191989e+000  1.0958157e+000  1.0523621e+000  1.0737092e+000  9.4095033e-001  9.8720906e-001  1.0000383e+000  1.1238029e+000  8.4783167e-001  9.4044291e-001  1.0394490e+000  9.2739559e-001  9.9264716e-001  9.5438537e-001  1.0241870e+000  8.5530645e-001  1.1181439e+000  1.0092152e+000  1.1148150e+000  1.0010311e+000  1.0442622e+000  1.1095052e+000  1.0088521e+000  1.0486697e+000  9.1604057e-001  9.5769114e-001  9.3108850e-001  7.5184196e-001  1.0497198e+000  9.4679726e-001  1.0330380e+000  9.3804222e-001  1.2410972e+000  8.5804051e-001  1.1021270e+000  1.1474113e+000  7.9559169e-001  1.0861952e+000  8.6411405e-001  1.0941599e+000  9.7774626e-001  8.9991092e-001  1.0428603e+000  1.1196039e+000  9.4782571e-001  1.1154062e+000  1.0873005e+000  9.7293415e-001  8.0173510e-001
